Gene,Confidence,Positive,Negative,Agnostic,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YNL046W,0.930951,0,1,0,86,2440,847,11,0.27570922,0.034045922,0.886597938,0.742318223,0.257681777
YER014W,0.929911,0,1,0,86,2441,846,11,0.275413712,0.03403245,0.886597938,0.742622452,0.257377548
YGR178C,0.928835,0,1,0,86,2442,845,11,0.275118203,0.034018987,0.886597938,0.742926681,0.257073319
YGL171W,0.92851,0,1,0,86,2443,844,11,0.274822695,0.034005536,0.886597938,0.74323091,0.25676909
YGR286C,0.928191,0,1,0,86,2444,843,11,0.274527187,0.033992095,0.886597938,0.743535138,0.256464862
YDR240C,0.928123,0,1,0,86,2445,842,11,0.274231678,0.033978665,0.886597938,0.743839367,0.256160633
YDR289C,0.92765,0,1,0,86,2446,841,11,0.27393617,0.033965245,0.886597938,0.744143596,0.255856404
YGR278W,0.927608,0,1,0,86,2447,840,11,0.273640662,0.033951836,0.886597938,0.744447825,0.255552175
YIL079C,0.926979,0,1,0,86,2448,839,11,0.273345154,0.033938437,0.886597938,0.744752054,0.255247946
YBR298C,0.926835,0,1,0,86,2449,838,11,0.273049645,0.033925049,0.886597938,0.745056282,0.254943718
YOL041C,0.926451,0,1,0,86,2450,837,11,0.272754137,0.033911672,0.886597938,0.745360511,0.254639489
YDR480W,0.926425,0,1,0,86,2451,836,11,0.272458629,0.033898305,0.886597938,0.74566474,0.25433526
YDR449C,0.92479,0,1,0,86,2452,835,11,0.272163121,0.033884949,0.886597938,0.745968969,0.254031031
YJR126C,0.924651,0,1,0,86,2453,834,11,0.271867612,0.033871603,0.886597938,0.746273197,0.253726803
YLR127C,0.924562,0,1,0,86,2454,833,11,0.271572104,0.033858268,0.886597938,0.746577426,0.253422574
YBR072W,0.923975,0,1,0,86,2455,832,11,0.271276596,0.033844943,0.886597938,0.746881655,0.253118345
YML074C,0.923878,0,1,0,86,2456,831,11,0.270981087,0.033831629,0.886597938,0.747185884,0.252814116
YLR396C,0.923766,0,1,0,86,2457,830,11,0.270685579,0.033818325,0.886597938,0.747490113,0.252509887
YNL331C,0.923758,0,1,0,86,2458,829,11,0.270390071,0.033805031,0.886597938,0.747794341,0.252205659
YAL019W,0.922949,0,1,0,86,2459,828,11,0.270094563,0.033791749,0.886597938,0.74809857,0.25190143
YKL143W,0.921777,0,1,0,86,2460,827,11,0.269799054,0.033778476,0.886597938,0.748402799,0.251597201
YDR255C,0.921743,0,1,0,86,2461,826,11,0.269503546,0.033765214,0.886597938,0.748707028,0.251292972
YOR090C,0.921697,0,1,0,86,2462,825,11,0.269208038,0.033751962,0.886597938,0.749011256,0.250988744
YKL104C,0.921512,0,1,0,86,2463,824,11,0.26891253,0.033738721,0.886597938,0.749315485,0.250684515
YER172C,0.920836,0,1,0,86,2464,823,11,0.268617021,0.03372549,0.886597938,0.749619714,0.250380286
YHR039C,0.919933,0,1,0,86,2465,822,11,0.268321513,0.03371227,0.886597938,0.749923943,0.250076057
YOR204W,0.918459,0,1,0,86,2466,821,11,0.268026005,0.03369906,0.886597938,0.750228172,0.249771828
YKR063C,0.917786,0,1,0,86,2467,820,11,0.267730496,0.03368586,0.886597938,0.7505324,0.2494676
YDL101C,0.917366,0,1,0,86,2468,819,11,0.267434988,0.03367267,0.886597938,0.750836629,0.249163371
YDR419W,0.917288,0,1,0,86,2469,818,11,0.26713948,0.033659491,0.886597938,0.751140858,0.248859142
YLL019C,0.917194,0,1,0,86,2470,817,11,0.266843972,0.033646322,0.886597938,0.751445087,0.248554913
YOR386W,0.915524,0,1,0,86,2471,816,11,0.266548463,0.033633164,0.886597938,0.751749315,0.248250685
YOR191W,0.914924,0,1,0,86,2472,815,11,0.266252955,0.033620016,0.886597938,0.752053544,0.247946456
YBL043W,0.914698,0,1,0,86,2473,814,11,0.265957447,0.033606878,0.886597938,0.752357773,0.247642227
YPL176C,0.914497,0,1,0,86,2474,813,11,0.265661939,0.03359375,0.886597938,0.752662002,0.247337998
YOR003W,0.913869,0,1,0,86,2475,812,11,0.26536643,0.033580633,0.886597938,0.752966231,0.247033769
YGL099W,0.913776,0,1,0,86,2476,811,11,0.265070922,0.033567525,0.886597938,0.753270459,0.246729541
YNL055C,0.913739,1,0,0,87,2476,811,10,0.26536643,0.033944596,0.896907216,0.753270459,0.246729541
YGR188C,0.913714,0,1,0,87,2477,810,10,0.265070922,0.033931357,0.896907216,0.753574688,0.246425312
YHR174W,0.913524,0,1,0,87,2478,809,10,0.264775414,0.033918129,0.896907216,0.753878917,0.246121083
YDR147W,0.913034,0,1,0,87,2479,808,10,0.264479905,0.03390491,0.896907216,0.754183146,0.245816854
YGL073W,0.912538,0,1,0,87,2480,807,10,0.264184397,0.033891702,0.896907216,0.754487375,0.245512625
YDR069C,0.912475,0,1,0,87,2481,806,10,0.263888889,0.033878505,0.896907216,0.754791603,0.245208397
YNR053C,0.912187,0,1,0,87,2482,805,10,0.263593381,0.033865317,0.896907216,0.755095832,0.244904168
YML005W,0.911824,0,1,0,87,2483,804,10,0.263297872,0.03385214,0.896907216,0.755400061,0.244599939
YHL047C,0.911817,0,1,0,87,2484,803,10,0.263002364,0.033838973,0.896907216,0.75570429,0.24429571
YPR042C,0.911615,0,1,0,87,2485,802,10,0.262706856,0.033825816,0.896907216,0.756008518,0.243991482
YGL257C,0.911139,0,1,0,87,2486,801,10,0.262411348,0.03381267,0.896907216,0.756312747,0.243687253
YOR032C,0.91034,0,1,0,87,2487,800,10,0.262115839,0.033799534,0.896907216,0.756616976,0.243383024
YHL012W,0.909992,0,1,0,87,2488,799,10,0.261820331,0.033786408,0.896907216,0.756921205,0.243078795
YOR160W,0.908983,0,1,0,87,2489,798,10,0.261524823,0.033773292,0.896907216,0.757225434,0.242774566
YDR055W,0.908829,0,1,0,87,2490,797,10,0.261229314,0.033760186,0.896907216,0.757529662,0.242470338
YAL032C,0.90832,0,1,0,87,2491,796,10,0.260933806,0.033747091,0.896907216,0.757833891,0.242166109
YGL142C,0.908113,0,1,0,87,2492,795,10,0.260638298,0.033734005,0.896907216,0.75813812,0.24186188
YHR066W,0.908002,0,1,0,87,2493,794,10,0.26034279,0.03372093,0.896907216,0.758442349,0.241557651
YKL074C,0.907601,0,1,0,87,2494,793,10,0.260047281,0.033707865,0.896907216,0.758746577,0.241253423
YER151C,0.907548,0,1,0,87,2495,792,10,0.259751773,0.03369481,0.896907216,0.759050806,0.240949194
YOR245C,0.907246,0,1,0,87,2496,791,10,0.259456265,0.033681765,0.896907216,0.759355035,0.240644965
YPR040W,0.906855,0,1,0,87,2497,790,10,0.259160757,0.033668731,0.896907216,0.759659264,0.240340736
YLR383W,0.906766,0,1,0,87,2498,789,10,0.258865248,0.033655706,0.896907216,0.759963493,0.240036507
YPR162C,0.906607,0,1,0,87,2499,788,10,0.25856974,0.033642691,0.896907216,0.760267721,0.239732279
YDR440W,0.906422,0,1,0,87,2500,787,10,0.258274232,0.033629687,0.896907216,0.76057195,0.23942805
YHR196W,0.906372,0,1,0,87,2501,786,10,0.257978723,0.033616692,0.896907216,0.760876179,0.239123821
YHR074W,0.904837,0,1,0,87,2502,785,10,0.257683215,0.033603708,0.896907216,0.761180408,0.238819592
YJR065C,0.904249,1,0,0,88,2502,785,9,0.257978723,0.033976834,0.907216495,0.761180408,0.238819592
YPR175W,0.903073,0,1,0,88,2503,784,9,0.257683215,0.033963721,0.907216495,0.761484636,0.238515364
YLR397C,0.901692,0,1,0,88,2504,783,9,0.257387707,0.033950617,0.907216495,0.761788865,0.238211135
YIL083C,0.900975,0,1,0,88,2505,782,9,0.257092199,0.033937524,0.907216495,0.762093094,0.237906906
YCL073C,0.905278,0,1,0,88,2506,781,9,0.25679669,0.033924441,0.907216495,0.762397323,0.237602677
YER086W,0.904353,0,1,0,88,2507,780,9,0.256501182,0.033911368,0.907216495,0.762701552,0.237298448
YDR089W,0.903414,0,1,0,88,2508,779,9,0.256205674,0.033898305,0.907216495,0.76300578,0.23699422
YKL157W,0.903308,0,1,0,88,2509,778,9,0.255910165,0.033885252,0.907216495,0.763310009,0.236689991
YNL160W,0.902757,0,1,0,88,2510,777,9,0.255614657,0.033872209,0.907216495,0.763614238,0.236385762
YOR155C,0.902717,0,1,0,88,2511,776,9,0.255319149,0.033859177,0.907216495,0.763918467,0.236081533
YIL111W,0.900279,0,1,0,88,2512,775,9,0.255023641,0.033846154,0.907216495,0.764222695,0.235777305
YNL238W,0.900051,0,1,0,88,2513,774,9,0.254728132,0.033833141,0.907216495,0.764526924,0.235473076
YNL117W,0.899987,0,1,0,88,2514,773,9,0.254432624,0.033820138,0.907216495,0.764831153,0.235168847
YLR002C,0.89979,0,1,0,88,2515,772,9,0.254137116,0.033807146,0.907216495,0.765135382,0.234864618
YOL082W,0.899543,0,1,0,88,2516,771,9,0.253841608,0.033794163,0.907216495,0.765439611,0.234560389
YEL069C,0.898903,0,1,0,88,2517,770,9,0.253546099,0.03378119,0.907216495,0.765743839,0.234256161
YPL005W,0.898893,0,1,0,88,2518,769,9,0.253250591,0.033768227,0.907216495,0.766048068,0.233951932
YMR277W,0.898801,0,1,0,88,2519,768,9,0.252955083,0.033755274,0.907216495,0.766352297,0.233647703
YHR086W,0.898713,0,1,0,88,2520,767,9,0.252659574,0.033742331,0.907216495,0.766656526,0.233343474
YGR187C,0.898601,0,1,0,88,2521,766,9,0.252364066,0.033729398,0.907216495,0.766960754,0.233039246
YOL089C,0.898167,0,1,0,88,2522,765,9,0.252068558,0.033716475,0.907216495,0.767264983,0.232735017
YHR166C,0.897893,0,1,0,88,2523,764,9,0.25177305,0.033703562,0.907216495,0.767569212,0.232430788
YGR258C,0.897847,0,1,0,88,2524,763,9,0.251477541,0.033690658,0.907216495,0.767873441,0.232126559
YLR373C,0.896999,0,1,0,88,2525,762,9,0.251182033,0.033677765,0.907216495,0.76817767,0.23182233
YMR055C,0.896897,0,1,0,88,2526,761,9,0.250886525,0.033664881,0.907216495,0.768481898,0.231518102
YOR047C,0.896286,0,1,0,88,2527,760,9,0.250591017,0.033652008,0.907216495,0.768786127,0.231213873
YIR025W,0.896213,0,1,0,88,2528,759,9,0.250295508,0.033639144,0.907216495,0.769090356,0.230909644
YJL109C,0.896068,0,1,0,88,2529,758,9,0.25,0.03362629,0.907216495,0.769394585,0.230605415
YGL216W,0.896024,0,1,0,88,2530,757,9,0.249704492,0.033613445,0.907216495,0.769698814,0.230301186
YPR086W,0.89598,0,1,0,88,2531,756,9,0.249408983,0.033600611,0.907216495,0.770003042,0.229996958
YOL097C,0.895216,0,1,0,88,2532,755,9,0.249113475,0.033587786,0.907216495,0.770307271,0.229692729
YOL013C,0.894996,0,1,0,88,2533,754,9,0.248817967,0.033574971,0.907216495,0.7706115,0.2293885
YMR250W,0.89478,0,1,0,88,2534,753,9,0.248522459,0.033562166,0.907216495,0.770915729,0.229084271
YBL079W,0.894714,0,1,0,88,2535,752,9,0.24822695,0.033549371,0.907216495,0.771219957,0.228780043
YDR400W,0.893133,0,1,0,88,2536,751,9,0.247931442,0.033536585,0.907216495,0.771524186,0.228475814
YFR032C-A,0.892966,0,1,0,88,2537,750,9,0.247635934,0.03352381,0.907216495,0.771828415,0.228171585
YKL010C,0.892963,0,1,0,88,2538,749,9,0.247340426,0.033511043,0.907216495,0.772132644,0.227867356
YKL125W,0.892945,0,1,0,88,2539,748,9,0.247044917,0.033498287,0.907216495,0.772436873,0.227563127
YNL091W,0.892929,0,1,0,88,2540,747,9,0.246749409,0.03348554,0.907216495,0.772741101,0.227258899
YBR203W,0.892309,0,1,0,88,2541,746,9,0.246453901,0.033472803,0.907216495,0.77304533,0.22695467
YCR061W,0.891886,0,1,0,88,2542,745,9,0.246158392,0.033460076,0.907216495,0.773349559,0.226650441
YOR070C,0.891342,0,1,0,88,2543,744,9,0.245862884,0.033447358,0.907216495,0.773653788,0.226346212
YDL066W,0.889909,0,1,0,88,2544,743,9,0.245567376,0.03343465,0.907216495,0.773958016,0.226041984
YLR058C,0.888541,0,1,0,88,2545,742,9,0.245271868,0.033421952,0.907216495,0.774262245,0.225737755
YLR310C,0.888511,0,1,0,88,2546,741,9,0.244976359,0.033409263,0.907216495,0.774566474,0.225433526
YBR267W,0.888472,0,1,0,88,2547,740,9,0.244680851,0.033396584,0.907216495,0.774870703,0.225129297
YPR018W,0.887833,0,1,0,88,2548,739,9,0.244385343,0.033383915,0.907216495,0.775174932,0.224825068
YBR066C,0.887231,0,1,0,88,2549,738,9,0.244089835,0.033371255,0.907216495,0.77547916,0.22452084
YGR091W,0.886486,0,1,0,88,2550,737,9,0.243794326,0.033358605,0.907216495,0.775783389,0.224216611
YPR194C,0.886477,0,1,0,88,2551,736,9,0.243498818,0.033345964,0.907216495,0.776087618,0.223912382
YBR168W,0.886342,0,1,0,88,2552,735,9,0.24320331,0.033333333,0.907216495,0.776391847,0.223608153
YPL193W,0.885259,0,1,0,88,2553,734,9,0.242907801,0.033320712,0.907216495,0.776696075,0.223303925
YNR032W,0.884031,0,1,0,88,2554,733,9,0.242612293,0.0333081,0.907216495,0.777000304,0.222999696
YHR005C,0.883497,0,1,0,88,2555,732,9,0.242316785,0.033295498,0.907216495,0.777304533,0.222695467
YLL026W,0.883337,0,1,0,88,2556,731,9,0.242021277,0.033282905,0.907216495,0.777608762,0.222391238
YBR017C,0.881767,0,1,0,88,2557,730,9,0.241725768,0.033270321,0.907216495,0.777912991,0.222087009
YBR135W,0.881506,0,1,0,88,2558,729,9,0.24143026,0.033257748,0.907216495,0.778217219,0.221782781
YGR218W,0.881217,0,1,0,88,2559,728,9,0.241134752,0.033245183,0.907216495,0.778521448,0.221478552
YDL102W,0.880736,0,1,0,88,2560,727,9,0.240839243,0.033232628,0.907216495,0.778825677,0.221174323
YHR161C,0.880494,0,1,0,88,2561,726,9,0.240543735,0.033220083,0.907216495,0.779129906,0.220870094
YOR027W,0.880469,0,1,0,88,2562,725,9,0.240248227,0.033207547,0.907216495,0.779434134,0.220565866
YML023C,0.880376,0,1,0,88,2563,724,9,0.239952719,0.033195021,0.907216495,0.779738363,0.220261637
YBR055C,0.879924,0,1,0,88,2564,723,9,0.23965721,0.033182504,0.907216495,0.780042592,0.219957408
YJR035W,0.87957,0,1,0,88,2565,722,9,0.239361702,0.033169996,0.907216495,0.780346821,0.219653179
YJL201W,0.879504,0,1,0,88,2566,721,9,0.239066194,0.033157498,0.907216495,0.78065105,0.21934895
YLR096W,0.879041,0,1,0,88,2567,720,9,0.238770686,0.033145009,0.907216495,0.780955278,0.219044722
YHL007C,0.878815,0,1,0,88,2568,719,9,0.238475177,0.03313253,0.907216495,0.781259507,0.218740493
YMR205C,0.878713,0,1,0,88,2569,718,9,0.238179669,0.03312006,0.907216495,0.781563736,0.218436264
YOR330C,0.878567,1,0,0,89,2569,718,8,0.238475177,0.033483822,0.917525773,0.781563736,0.218436264
YOR242C,0.878499,0,1,0,89,2570,717,8,0.238179669,0.03347123,0.917525773,0.781867965,0.218132035
YDR043C,0.877522,0,1,0,89,2571,716,8,0.237884161,0.033458647,0.917525773,0.782172193,0.217827807
YGL032C,0.877495,0,1,0,89,2572,715,8,0.237588652,0.033446073,0.917525773,0.782476422,0.217523578
YJL212C,0.877348,0,1,0,89,2573,714,8,0.237293144,0.033433509,0.917525773,0.782780651,0.217219349
YJL194W,0.876671,0,1,0,89,2574,713,8,0.236997636,0.033420954,0.917525773,0.78308488,0.21691512
YJL144W,0.87644,0,1,0,89,2575,712,8,0.236702128,0.033408408,0.917525773,0.783389109,0.216610891
YDL175C,0.87622,0,1,0,89,2576,711,8,0.236406619,0.033395872,0.917525773,0.783693337,0.216306663
YGL183C,0.875376,0,1,0,89,2577,710,8,0.236111111,0.033383346,0.917525773,0.783997566,0.216002434
YBL008W,0.87491,0,1,0,89,2578,709,8,0.235815603,0.033370829,0.917525773,0.784301795,0.215698205
YBL015W,0.873914,0,1,0,89,2579,708,8,0.235520095,0.033358321,0.917525773,0.784606024,0.215393976
YGL167C,0.873502,0,1,0,89,2580,707,8,0.235224586,0.033345822,0.917525773,0.784910253,0.215089747
YMR229C,0.873427,0,1,0,89,2581,706,8,0.234929078,0.033333333,0.917525773,0.785214481,0.214785519
YOL001W,0.872851,0,1,0,89,2582,705,8,0.23463357,0.033320854,0.917525773,0.78551871,0.21448129
YPL167C,0.872665,0,1,0,89,2583,704,8,0.234338061,0.033308383,0.917525773,0.785822939,0.214177061
YBR296C,0.872155,0,1,0,89,2584,703,8,0.234042553,0.033295922,0.917525773,0.786127168,0.213872832
YLR361C,0.872078,0,1,0,89,2585,702,8,0.233747045,0.03328347,0.917525773,0.786431396,0.213568604
YGR255C,0.871455,0,1,0,89,2586,701,8,0.233451537,0.033271028,0.917525773,0.786735625,0.213264375
YCR057C,0.870832,0,1,0,89,2587,700,8,0.233156028,0.033258595,0.917525773,0.787039854,0.212960146
YDR122W,0.869858,0,1,0,89,2588,699,8,0.23286052,0.033246171,0.917525773,0.787344083,0.212655917
YEL011W,0.869679,0,1,0,89,2589,698,8,0.232565012,0.033233757,0.917525773,0.787648312,0.212351688
YGL051W,0.869645,0,1,0,89,2590,697,8,0.232269504,0.033221351,0.917525773,0.78795254,0.21204746
YKR080W,0.869573,0,1,0,89,2591,696,8,0.231973995,0.033208955,0.917525773,0.788256769,0.211743231
YNR015W,0.869356,0,1,0,89,2592,695,8,0.231678487,0.033196568,0.917525773,0.788560998,0.211439002
YJR160C,0.869323,0,1,0,89,2593,694,8,0.231382979,0.033184191,0.917525773,0.788865227,0.211134773
YLR258W,0.868128,0,1,0,89,2594,693,8,0.23108747,0.033171823,0.917525773,0.789169455,0.210830545
YIL019W,0.867688,0,1,0,89,2595,692,8,0.230791962,0.033159463,0.917525773,0.789473684,0.210526316
YMR211W,0.867685,1,0,0,90,2595,692,7,0.23108747,0.033519553,0.927835052,0.789473684,0.210526316
YHR132C,0.867349,0,1,0,90,2596,691,7,0.230791962,0.033507074,0.927835052,0.789777913,0.210222087
YGR256W,0.866763,0,1,0,90,2597,690,7,0.230496454,0.033494604,0.927835052,0.790082142,0.209917858
YHL002W,0.866043,0,1,0,90,2598,689,7,0.230200946,0.033482143,0.927835052,0.790386371,0.209613629
YPL021W,0.865988,0,1,0,90,2599,688,7,0.229905437,0.033469691,0.927835052,0.790690599,0.209309401
YGL014W,0.865944,0,1,0,90,2600,687,7,0.229609929,0.033457249,0.927835052,0.790994828,0.209005172
YNL159C,0.865657,0,1,0,90,2601,686,7,0.229314421,0.033444816,0.927835052,0.791299057,0.208700943
YIR026C,0.865317,0,1,0,90,2602,685,7,0.229018913,0.033432392,0.927835052,0.791603286,0.208396714
YFR027W,0.86509,0,1,0,90,2603,684,7,0.228723404,0.033419978,0.927835052,0.791907514,0.208092486
YCL048W,0.863981,0,1,0,90,2604,683,7,0.228427896,0.033407572,0.927835052,0.792211743,0.207788257
YDR330W,0.863962,0,1,0,90,2605,682,7,0.228132388,0.033395176,0.927835052,0.792515972,0.207484028
YMR174C,0.863856,0,1,0,90,2606,681,7,0.227836879,0.033382789,0.927835052,0.792820201,0.207179799
YIL159W,0.861038,0,1,0,90,2607,680,7,0.227541371,0.033370412,0.927835052,0.79312443,0.20687557
YNR054C,0.860975,0,1,0,90,2608,679,7,0.227245863,0.033358043,0.927835052,0.793428658,0.206571342
YPR184W,0.859198,0,1,0,90,2609,678,7,0.226950355,0.033345684,0.927835052,0.793732887,0.206267113
YOL126C,0.858572,0,1,0,90,2610,677,7,0.226654846,0.033333333,0.927835052,0.794037116,0.205962884
YPL164C,0.858245,0,1,0,90,2611,676,7,0.226359338,0.033320992,0.927835052,0.794341345,0.205658655
YNR012W,0.858143,0,1,0,90,2612,675,7,0.22606383,0.03330866,0.927835052,0.794645573,0.205354427
YAL034W-A,0.856647,0,1,0,90,2613,674,7,0.225768322,0.033296337,0.927835052,0.794949802,0.205050198
YDR489W,0.856105,0,1,0,90,2614,673,7,0.225472813,0.033284024,0.927835052,0.795254031,0.204745969
YBR081C,0.855435,0,1,0,90,2615,672,7,0.225177305,0.033271719,0.927835052,0.79555826,0.20444174
YPL070W,0.855174,0,1,0,90,2616,671,7,0.224881797,0.033259424,0.927835052,0.795862489,0.204137511
YDR108W,0.854395,0,1,0,90,2617,670,7,0.224586288,0.033247137,0.927835052,0.796166717,0.203833283
YER157W,0.854325,0,1,0,90,2618,669,7,0.22429078,0.03323486,0.927835052,0.796470946,0.203529054
YPL179W,0.853499,0,1,0,90,2619,668,7,0.223995272,0.033222591,0.927835052,0.796775175,0.203224825
YGL137W,0.852561,0,1,0,90,2620,667,7,0.223699764,0.033210332,0.927835052,0.797079404,0.202920596
YDR135C,0.852072,0,1,0,90,2621,666,7,0.223404255,0.033198082,0.927835052,0.797383632,0.202616368
YNL318C,0.851894,0,1,0,90,2622,665,7,0.223108747,0.033185841,0.927835052,0.797687861,0.202312139
YMR037C,0.851893,0,1,0,90,2623,664,7,0.222813239,0.033173609,0.927835052,0.79799209,0.20200791
YLR368W,0.851323,1,0,0,91,2623,664,6,0.223108747,0.033529845,0.93814433,0.79799209,0.20200791
YAL051W,0.851253,0,1,0,91,2624,663,6,0.222813239,0.033517495,0.93814433,0.798296319,0.201703681
YBR006W,0.85113,0,1,0,91,2625,662,6,0.22251773,0.033505155,0.93814433,0.798600548,0.201399452
YPL219W,0.850832,0,1,0,91,2626,661,6,0.222222222,0.033492823,0.93814433,0.798904776,0.201095224
YOR178C,0.850209,0,1,0,91,2627,660,6,0.221926714,0.0334805,0.93814433,0.799209005,0.200790995
YNL273W,0.850179,0,1,0,91,2628,659,6,0.221631206,0.033468187,0.93814433,0.799513234,0.200486766
YPL189W,0.849698,0,1,0,91,2629,658,6,0.221335697,0.033455882,0.93814433,0.799817463,0.200182537
YPR159W,0.84921,0,1,0,91,2630,657,6,0.221040189,0.033443587,0.93814433,0.800121692,0.199878308
YOL112W,0.84918,0,1,0,91,2631,656,6,0.220744681,0.033431301,0.93814433,0.80042592,0.19957408
YDL164C,0.849117,0,1,0,91,2632,655,6,0.220449173,0.033419023,0.93814433,0.800730149,0.199269851
YLR341W,0.848724,0,1,0,91,2633,654,6,0.220153664,0.033406755,0.93814433,0.801034378,0.198965622
YDR453C,0.848077,0,1,0,91,2634,653,6,0.219858156,0.033394495,0.93814433,0.801338607,0.198661393
YMR167W,0.847948,0,1,0,91,2635,652,6,0.219562648,0.033382245,0.93814433,0.801642835,0.198357165
YCR065W,0.847503,0,1,0,91,2636,651,6,0.219267139,0.033370004,0.93814433,0.801947064,0.198052936
YHR021W-A,0.847303,0,1,0,91,2637,650,6,0.218971631,0.033357771,0.93814433,0.802251293,0.197748707
YLR086W,0.846658,0,1,0,91,2638,649,6,0.218676123,0.033345548,0.93814433,0.802555522,0.197444478
YFR028C,0.846402,0,1,0,91,2639,648,6,0.218380615,0.033333333,0.93814433,0.802859751,0.197140249
YHR096C,0.846004,0,1,0,91,2640,647,6,0.218085106,0.033321128,0.93814433,0.803163979,0.196836021
YER093C,0.845738,0,1,0,91,2641,646,6,0.217789598,0.033308931,0.93814433,0.803468208,0.196531792
YBR286W,0.845365,0,1,0,91,2642,645,6,0.21749409,0.033296744,0.93814433,0.803772437,0.196227563
YLR270W,0.84308,0,1,0,91,2643,644,6,0.217198582,0.033284565,0.93814433,0.804076666,0.195923334
YLR233C,0.845445,0,1,0,91,2644,643,6,0.216903073,0.033272395,0.93814433,0.804380894,0.195619106
YHR112C,0.84499,0,1,0,91,2645,642,6,0.216607565,0.033260234,0.93814433,0.804685123,0.195314877
YER035W,0.84463,0,1,0,91,2646,641,6,0.216312057,0.033248082,0.93814433,0.804989352,0.195010648
YOR132W,0.843553,0,1,0,91,2647,640,6,0.216016548,0.033235939,0.93814433,0.805293581,0.194706419
YLR425W,0.843515,0,1,0,91,2648,639,6,0.21572104,0.033223804,0.93814433,0.80559781,0.19440219
YLR324W,0.843031,0,1,0,91,2649,638,6,0.215425532,0.033211679,0.93814433,0.805902038,0.194097962
YMR239C,0.842874,0,1,0,91,2650,637,6,0.215130024,0.033199562,0.93814433,0.806206267,0.193793733
YJR152W,0.842563,0,1,0,91,2651,636,6,0.214834515,0.033187454,0.93814433,0.806510496,0.193489504
YLR438W,0.842006,0,1,0,91,2652,635,6,0.214539007,0.033175355,0.93814433,0.806814725,0.193185275
YML068W,0.841558,0,1,0,91,2653,634,6,0.214243499,0.033163265,0.93814433,0.807118953,0.192881047
YMR266W,0.841014,0,1,0,91,2654,633,6,0.213947991,0.033151184,0.93814433,0.807423182,0.192576818
YBR079C,0.841011,0,1,0,91,2655,632,6,0.213652482,0.033139111,0.93814433,0.807727411,0.192272589
YMR285C,0.839604,0,1,0,91,2656,631,6,0.213356974,0.033127048,0.93814433,0.80803164,0.19196836
YMR310C,0.839412,0,1,0,91,2657,630,6,0.213061466,0.033114993,0.93814433,0.808335869,0.191664131
YLR114C,0.838703,0,1,0,91,2658,629,6,0.212765957,0.033102947,0.93814433,0.808640097,0.191359903
YBL063W,0.838641,0,1,0,91,2659,628,6,0.212470449,0.033090909,0.93814433,0.808944326,0.191055674
YMR175W,0.838573,0,1,0,91,2660,627,6,0.212174941,0.03307888,0.93814433,0.809248555,0.190751445
YDR019C,0.838498,0,1,0,91,2661,626,6,0.211879433,0.03306686,0.93814433,0.809552784,0.190447216
YDR159W,0.83823,0,1,0,91,2662,625,6,0.211583924,0.033054849,0.93814433,0.809857012,0.190142988
YOR316C,0.837879,0,1,0,91,2663,624,6,0.211288416,0.033042847,0.93814433,0.810161241,0.189838759
YGR240C,0.836957,0,1,0,91,2664,623,6,0.210992908,0.033030853,0.93814433,0.81046547,0.18953453
YBR170C,0.836754,0,1,0,91,2665,622,6,0.2106974,0.033018868,0.93814433,0.810769699,0.189230301
YDR156W,0.835673,0,1,0,91,2666,621,6,0.210401891,0.033006892,0.93814433,0.811073928,0.188926072
YCR005C,0.835667,0,1,0,91,2667,620,6,0.210106383,0.032994924,0.93814433,0.811378156,0.188621844
YLR160C,0.835524,0,1,0,91,2668,619,6,0.209810875,0.032982965,0.93814433,0.811682385,0.188317615
YML123C,0.83484,0,1,0,91,2669,618,6,0.209515366,0.032971014,0.93814433,0.811986614,0.188013386
YOR033C,0.834794,0,1,0,91,2670,617,6,0.209219858,0.032959073,0.93814433,0.812290843,0.187709157
YGL150C,0.834073,0,1,0,91,2671,616,6,0.20892435,0.03294714,0.93814433,0.812595071,0.187404929
YPL201C,0.83485,0,1,0,91,2672,615,6,0.208628842,0.032935215,0.93814433,0.8128993,0.1871007
YJR019C,0.833118,0,1,0,91,2673,614,6,0.208333333,0.0329233,0.93814433,0.813203529,0.186796471
YDL234C,0.832057,0,1,0,91,2674,613,6,0.208037825,0.032911392,0.93814433,0.813507758,0.186492242
YHR115C,0.83274,0,1,0,91,2675,612,6,0.207742317,0.032899494,0.93814433,0.813811987,0.186188013
YMR135C,0.832136,0,1,0,91,2676,611,6,0.207446809,0.032887604,0.93814433,0.814116215,0.185883785
YJL050W,0.831975,0,1,0,91,2677,610,6,0.2071513,0.032875723,0.93814433,0.814420444,0.185579556
YDR057W,0.83187,0,1,0,91,2678,609,6,0.206855792,0.03286385,0.93814433,0.814724673,0.185275327
YGL254W,0.831815,0,1,0,91,2679,608,6,0.206560284,0.032851986,0.93814433,0.815028902,0.184971098
YJL060W,0.831813,0,1,0,91,2680,607,6,0.206264775,0.03284013,0.93814433,0.815333131,0.184666869
YDR091C,0.830952,0,1,0,91,2681,606,6,0.205969267,0.032828283,0.93814433,0.815637359,0.184362641
YBR195C,0.830199,0,1,0,91,2682,605,6,0.205673759,0.032816444,0.93814433,0.815941588,0.184058412
