Gene,Confidence,Positive,Negative,Agnostic,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YJR124C,0.769093,0,1,0,246,3339,493,22,0.180243902,0.068619247,0.917910448,0.871346555,0.128653445
YMR120C,0.769091,0,1,0,246,3340,492,22,0.18,0.068600112,0.917910448,0.871607516,0.128392484
YLR265C,0.768894,0,1,0,246,3341,491,22,0.179756098,0.068580987,0.917910448,0.871868476,0.128131524
YER105C,0.768705,0,1,0,246,3342,490,22,0.179512195,0.068561873,0.917910448,0.872129436,0.127870564
YKR101W,0.768559,0,1,0,246,3343,489,22,0.179268293,0.06854277,0.917910448,0.872390397,0.127609603
YLR056W,0.768381,0,1,0,246,3344,488,22,0.17902439,0.068523677,0.917910448,0.872651357,0.127348643
YGR031W,0.768264,0,1,0,246,3345,487,22,0.178780488,0.068504595,0.917910448,0.872912317,0.127087683
YIL165C,0.767306,1,0,0,247,3345,487,21,0.17902439,0.06876392,0.921641791,0.872912317,0.127087683
YJL082W,0.767092,0,1,0,247,3346,486,21,0.178780488,0.068744782,0.921641791,0.873173278,0.126826722
YNL080C,0.766412,0,1,0,247,3347,485,21,0.178536585,0.068725654,0.921641791,0.873434238,0.126565762
YIL011W,0.766144,0,1,0,247,3348,484,21,0.178292683,0.068706537,0.921641791,0.873695198,0.126304802
YOR383C,0.766003,0,1,0,247,3349,483,21,0.17804878,0.06868743,0.921641791,0.873956159,0.126043841
YDR251W,0.765675,0,1,0,247,3350,482,21,0.177804878,0.068668335,0.921641791,0.874217119,0.125782881
YNL298W,0.765552,0,1,0,247,3351,481,21,0.177560976,0.06864925,0.921641791,0.874478079,0.125521921
YOR180C,0.765503,0,1,0,247,3352,480,21,0.177317073,0.068630175,0.921641791,0.87473904,0.12526096
YJL164C,0.765456,0,1,0,247,3353,479,21,0.177073171,0.068611111,0.921641791,0.875,0.125
YBR043C,0.764977,0,1,0,247,3354,478,21,0.176829268,0.068592058,0.921641791,0.87526096,0.12473904
YPL283C,0.76494,0,1,0,247,3355,477,21,0.176585366,0.068573015,0.921641791,0.875521921,0.124478079
YMR297W,0.764518,0,1,0,247,3356,476,21,0.176341463,0.068553983,0.921641791,0.875782881,0.124217119
YHR016C,0.764414,0,1,0,247,3357,475,21,0.176097561,0.068534961,0.921641791,0.876043841,0.123956159
YKR066C,0.763464,0,1,0,247,3358,474,21,0.175853659,0.06851595,0.921641791,0.876304802,0.123695198
YDR217C,0.762744,0,1,0,247,3359,473,21,0.175609756,0.06849695,0.921641791,0.876565762,0.123434238
YKL089W,0.762535,0,1,0,247,3360,472,21,0.175365854,0.06847796,0.921641791,0.876826722,0.123173278
YCR051W,0.762472,0,0,1,247,3360,472,21,0.175365854,0.06847796,0.921641791,0.876826722,0.123173278
YER037W,0.762179,0,1,0,247,3361,471,21,0.175121951,0.06845898,0.921641791,0.877087683,0.122912317
YML099C,0.762123,0,1,0,247,3362,470,21,0.174878049,0.068440011,0.921641791,0.877348643,0.122651357
YOR347C,0.761845,0,1,0,247,3363,469,21,0.174634146,0.068421053,0.921641791,0.877609603,0.122390397
YIL130W,0.761176,0,1,0,247,3364,468,21,0.174390244,0.068402105,0.921641791,0.877870564,0.122129436
YDR098C,0.760828,0,1,0,247,3365,467,21,0.174146341,0.068383167,0.921641791,0.878131524,0.121868476
YDR186C,0.760379,0,0,1,247,3365,467,21,0.174146341,0.068383167,0.921641791,0.878131524,0.121868476
YFL059W,0.760129,0,1,0,247,3366,466,21,0.173902439,0.06836424,0.921641791,0.878392484,0.121607516
YLR342W,0.755312,0,1,0,247,3367,465,21,0.173658537,0.068345324,0.921641791,0.878653445,0.121346555
YMR148W,0.745046,0,1,0,247,3368,464,21,0.173414634,0.068326418,0.921641791,0.878914405,0.121085595
YJL062W,0.758541,0,1,0,247,3369,463,21,0.173170732,0.068307522,0.921641791,0.879175365,0.120824635
YGL114W,0.753397,0,1,0,247,3370,462,21,0.172926829,0.068288637,0.921641791,0.879436326,0.120563674
YHR171W,0.75122,1,0,0,248,3370,462,20,0.173170732,0.068546158,0.925373134,0.879436326,0.120563674
YLR142W,0.749555,0,1,0,248,3371,461,20,0.172926829,0.068527217,0.925373134,0.879697286,0.120302714
YDR054C,0.744703,0,1,0,248,3372,460,20,0.172682927,0.068508287,0.925373134,0.879958246,0.120041754
YNL328C,0.743305,1,0,0,249,3372,460,19,0.172926829,0.068765534,0.929104478,0.879958246,0.120041754
YJL128C,0.758537,0,1,0,249,3373,459,19,0.172682927,0.068746549,0.929104478,0.880219207,0.119780793
YDR432W,0.753713,0,1,0,249,3374,458,19,0.172439024,0.068727574,0.929104478,0.880480167,0.119519833
YDR530C,0.746417,0,1,0,249,3375,457,19,0.172195122,0.068708609,0.929104478,0.880741127,0.119258873
YFL010C,0.756546,0,0,1,249,3375,457,19,0.172195122,0.068708609,0.929104478,0.880741127,0.119258873
YJL214W,0.75196,0,1,0,249,3376,456,19,0.17195122,0.068689655,0.929104478,0.881002088,0.118997912
YMR271C,0.746513,0,1,0,249,3377,455,19,0.171707317,0.068670712,0.929104478,0.881263048,0.118736952
YMR100W,0.740819,0,1,0,249,3378,454,19,0.171463415,0.068651778,0.929104478,0.881524008,0.118475992
YPL133C,0.740685,0,1,0,249,3379,453,19,0.171219512,0.068632856,0.929104478,0.881784969,0.118215031
YLR137W,0.7374,0,1,0,249,3380,452,19,0.17097561,0.068613943,0.929104478,0.882045929,0.117954071
YGR077C,0.74047,0,1,0,249,3381,451,19,0.170731707,0.068595041,0.929104478,0.882306889,0.117693111
YNL068C,0.735248,0,1,0,249,3382,450,19,0.170487805,0.06857615,0.929104478,0.88256785,0.11743215
YDR070C,0.738541,0,0,1,249,3382,450,19,0.170487805,0.06857615,0.929104478,0.88256785,0.11743215
YLR319C,0.733971,0,1,0,249,3383,449,19,0.170243902,0.068557269,0.929104478,0.88282881,0.11717119
YPL135W,0.755915,0,1,0,249,3384,448,19,0.17,0.068538398,0.929104478,0.88308977,0.11691023
YLR074C,0.733684,0,1,0,249,3385,447,19,0.169756098,0.068519538,0.929104478,0.883350731,0.116649269
YJL163C,0.732628,0,1,0,249,3386,446,19,0.169512195,0.068500688,0.929104478,0.883611691,0.116388309
YHR015W,0.757503,0,0,1,249,3386,446,19,0.169512195,0.068500688,0.929104478,0.883611691,0.116388309
YIL029C,0.735506,0,0,1,249,3386,446,19,0.169512195,0.068500688,0.929104478,0.883611691,0.116388309
YBL069W,0.748075,0,1,0,249,3387,445,19,0.169268293,0.068481848,0.929104478,0.883872651,0.116127349
YMR278W,0.736419,0,1,0,249,3388,444,19,0.16902439,0.068463019,0.929104478,0.884133612,0.115866388
YDR384C,0.731585,0,1,0,249,3389,443,19,0.168780488,0.0684442,0.929104478,0.884394572,0.115605428
YOR014W,0.738375,0,1,0,249,3390,442,19,0.168536585,0.068425392,0.929104478,0.884655532,0.115344468
YGL116W,0.733959,0,1,0,249,3391,441,19,0.168292683,0.068406593,0.929104478,0.884916493,0.115083507
YJL170C,0.7411,0,1,0,249,3392,440,19,0.16804878,0.068387806,0.929104478,0.885177453,0.114822547
YHR197W,0.735826,0,1,0,249,3393,439,19,0.167804878,0.068369028,0.929104478,0.885438413,0.114561587
YAL067C,0.758812,0,1,0,249,3394,438,19,0.167560976,0.068350261,0.929104478,0.885699374,0.114300626
YLR006C,0.754588,0,1,0,249,3395,437,19,0.167317073,0.068331504,0.929104478,0.885960334,0.114039666
YBR049C,0.753898,0,1,0,249,3396,436,19,0.167073171,0.068312757,0.929104478,0.886221294,0.113778706
YIL107C,0.753828,0,1,0,249,3397,435,19,0.166829268,0.068294021,0.929104478,0.886482255,0.113517745
YDR110W,0.756156,0,1,0,249,3398,434,19,0.166585366,0.068275295,0.929104478,0.886743215,0.113256785
YDR421W,0.749942,0,1,0,249,3399,433,19,0.166341463,0.068256579,0.929104478,0.887004175,0.112995825
YKL174C,0.758546,0,1,0,249,3400,432,19,0.166097561,0.068237873,0.929104478,0.887265136,0.112734864
YDL186W,0.754303,0,0,1,249,3400,432,19,0.166097561,0.068237873,0.929104478,0.887265136,0.112734864
YDL113C,0.752068,1,0,0,250,3400,432,18,0.166341463,0.068493151,0.932835821,0.887265136,0.112734864
YEL073C,0.759381,0,0,1,250,3400,432,18,0.166341463,0.068493151,0.932835821,0.887265136,0.112734864
YJL132W,0.758792,0,1,0,250,3401,431,18,0.166097561,0.068474391,0.932835821,0.887526096,0.112473904
YLR037C,0.757204,0,1,0,250,3402,430,18,0.165853659,0.068455641,0.932835821,0.887787056,0.112212944
YIL121W,0.753079,0,1,0,250,3403,429,18,0.165609756,0.068436901,0.932835821,0.888048017,0.111951983
YBL039C,0.752593,0,1,0,250,3404,428,18,0.165365854,0.068418172,0.932835821,0.888308977,0.111691023
YKL124W,0.759303,0,1,0,250,3405,427,18,0.165121951,0.068399453,0.932835821,0.888569937,0.111430063
YDR144C,0.752558,0,1,0,250,3406,426,18,0.164878049,0.068380744,0.932835821,0.888830898,0.111169102
YMR204C,0.752938,0,1,0,250,3407,425,18,0.164634146,0.068362045,0.932835821,0.889091858,0.110908142
YIR002C,0.753817,0,1,0,250,3408,424,18,0.164390244,0.068343357,0.932835821,0.889352818,0.110647182
YIL143C,0.758113,0,1,0,250,3409,423,18,0.164146341,0.068324679,0.932835821,0.889613779,0.110386221
YLR362W,0.756545,0,1,0,250,3410,422,18,0.163902439,0.068306011,0.932835821,0.889874739,0.110125261
YFL049W,0.756279,0,1,0,250,3411,421,18,0.163658537,0.068287353,0.932835821,0.890135699,0.109864301
YKL171W,0.753546,0,1,0,250,3412,420,18,0.163414634,0.068268706,0.932835821,0.89039666,0.10960334
YBR259W,0.753235,0,0,1,250,3412,420,18,0.163414634,0.068268706,0.932835821,0.89039666,0.10960334
YER051W,0.751245,0,1,0,250,3413,419,18,0.163170732,0.068250068,0.932835821,0.89065762,0.10934238
YGR060W,0.750746,0,1,0,250,3414,418,18,0.162926829,0.068231441,0.932835821,0.89091858,0.10908142
YDR257C,0.749679,0,1,0,250,3415,417,18,0.162682927,0.068212824,0.932835821,0.891179541,0.108820459
YMR041C,0.749319,0,1,0,250,3416,416,18,0.162439024,0.068194217,0.932835821,0.891440501,0.108559499
YDR244W,0.749283,0,1,0,250,3417,415,18,0.162195122,0.06817562,0.932835821,0.891701461,0.108298539
YOL128C,0.749024,0,1,0,250,3418,414,18,0.16195122,0.068157034,0.932835821,0.891962422,0.108037578
YAL010C,0.74895,1,0,0,251,3418,414,17,0.162195122,0.068411011,0.936567164,0.891962422,0.108037578
YGL203C,0.748453,0,1,0,251,3419,413,17,0.16195122,0.068392371,0.936567164,0.892223382,0.107776618
YLR005W,0.747784,0,1,0,251,3420,412,17,0.161707317,0.06837374,0.936567164,0.892484342,0.107515658
YER081W,0.747459,0,1,0,251,3421,411,17,0.161463415,0.06835512,0.936567164,0.892745303,0.107254697
YNL161W,0.747249,0,1,0,251,3422,410,17,0.161219512,0.06833651,0.936567164,0.893006263,0.106993737
YLR138W,0.747184,0,1,0,251,3423,409,17,0.16097561,0.06831791,0.936567164,0.893267223,0.106732777
YMR195W,0.747162,0,1,0,251,3424,408,17,0.160731707,0.06829932,0.936567164,0.893528184,0.106471816
YLR384C,0.745808,0,1,0,251,3425,407,17,0.160487805,0.06828074,0.936567164,0.893789144,0.106210856
YGL134W,0.744797,0,1,0,251,3426,406,17,0.160243902,0.06826217,0.936567164,0.894050104,0.105949896
YFL061W,0.748681,0,1,0,251,3427,405,17,0.16,0.068243611,0.936567164,0.894311065,0.105688935
YMR216C,0.745886,0,1,0,251,3428,404,17,0.159756098,0.068225061,0.936567164,0.894572025,0.105427975
YOR296W,0.7457,0,0,1,251,3428,404,17,0.159756098,0.068225061,0.936567164,0.894572025,0.105427975
YOR128C,0.744217,0,1,0,251,3429,403,17,0.159512195,0.068206522,0.936567164,0.894832985,0.105167015
YJL129C,0.744052,0,1,0,251,3430,402,17,0.159268293,0.068187992,0.936567164,0.895093946,0.104906054
YLR224W,0.743957,0,1,0,251,3431,401,17,0.15902439,0.068169473,0.936567164,0.895354906,0.104645094
YOL058W,0.743955,0,1,0,251,3432,400,17,0.158780488,0.068150964,0.936567164,0.895615866,0.104384134
YPL223C,0.743786,0,0,1,251,3432,400,17,0.158780488,0.068150964,0.936567164,0.895615866,0.104384134
YLR433C,0.739453,0,1,0,251,3433,399,17,0.158536585,0.068132465,0.936567164,0.895876827,0.104123173
YEL065W,0.738142,0,1,0,251,3434,398,17,0.158292683,0.068113976,0.936567164,0.896137787,0.103862213
YDR254W,0.740844,0,1,0,251,3435,397,17,0.15804878,0.068095496,0.936567164,0.896398747,0.103601253
YKR034W,0.740521,0,1,0,251,3436,396,17,0.157804878,0.068077027,0.936567164,0.896659708,0.103340292
YJL094C,0.739333,0,1,0,251,3437,395,17,0.157560976,0.068058568,0.936567164,0.896920668,0.103079332
YMR131C,0.737494,0,1,0,251,3438,394,17,0.157317073,0.068040119,0.936567164,0.897181628,0.102818372
YLR175W,0.742296,0,1,0,251,3439,393,17,0.157073171,0.06802168,0.936567164,0.897442589,0.102557411
YDR518W,0.742028,0,1,0,251,3440,392,17,0.156829268,0.068003251,0.936567164,0.897703549,0.102296451
YGR023W,0.741905,0,1,0,251,3441,391,17,0.156585366,0.067984832,0.936567164,0.897964509,0.102035491
YJR054W,0.741646,0,1,0,251,3442,390,17,0.156341463,0.067966423,0.936567164,0.89822547,0.10177453
YGL039W,0.740766,0,1,0,251,3443,389,17,0.156097561,0.067948024,0.936567164,0.89848643,0.10151357
YBR198C,0.739958,0,1,0,251,3444,388,17,0.155853659,0.067929635,0.936567164,0.89874739,0.10125261
YLR247C,0.738285,0,1,0,251,3445,387,17,0.155609756,0.067911255,0.936567164,0.899008351,0.100991649
YOR223W,0.735044,0,1,0,251,3446,386,17,0.155365854,0.067892886,0.936567164,0.899269311,0.100730689
YLR210W,0.73488,0,1,0,251,3447,385,17,0.155121951,0.067874527,0.936567164,0.899530271,0.100469729
YBR126C,0.734817,0,1,0,251,3448,384,17,0.154878049,0.067856177,0.936567164,0.899791232,0.100208768
YDL173W,0.734645,0,0,1,251,3448,384,17,0.154878049,0.067856177,0.936567164,0.899791232,0.100208768
YIL085C,0.732131,0,1,0,251,3449,383,17,0.154634146,0.067837838,0.936567164,0.900052192,0.099947808
YJL141C,0.732451,0,1,0,251,3450,382,17,0.154390244,0.067819508,0.936567164,0.900313152,0.099686848
YHR146W,0.732238,0,1,0,251,3451,381,17,0.154146341,0.067801189,0.936567164,0.900574113,0.099425887
YNR026C,0.732684,0,1,0,251,3452,380,17,0.153902439,0.067782879,0.936567164,0.900835073,0.099164927
YBR058C,0.733121,0,1,0,251,3453,379,17,0.153658537,0.067764579,0.936567164,0.901096033,0.098903967
YLL048C,0.734308,0,1,0,251,3454,378,17,0.153414634,0.067746289,0.936567164,0.901356994,0.098643006
YBR291C,0.731786,0,1,0,251,3455,377,17,0.153170732,0.067728009,0.936567164,0.901617954,0.098382046
YOL144W,0.731578,0,1,0,251,3456,376,17,0.152926829,0.067709738,0.936567164,0.901878914,0.098121086
YLR413W,0.731441,0,1,0,251,3457,375,17,0.152682927,0.067691478,0.936567164,0.902139875,0.097860125
YML114C,0.731373,0,1,0,251,3458,374,17,0.152439024,0.067673227,0.936567164,0.902400835,0.097599165
YPR097W,0.731271,0,1,0,251,3459,373,17,0.152195122,0.067654987,0.936567164,0.902661795,0.097338205
YKL188C,0.730392,0,1,0,251,3460,372,17,0.15195122,0.067636756,0.936567164,0.902922756,0.097077244
YDR011W,0.73033,0,1,0,251,3461,371,17,0.151707317,0.067618534,0.936567164,0.903183716,0.096816284
YOR181W,0.729858,0,1,0,251,3462,370,17,0.151463415,0.067600323,0.936567164,0.903444676,0.096555324
YLR226W,0.729768,0,1,0,251,3463,369,17,0.151219512,0.067582122,0.936567164,0.903705637,0.096294363
YAR031W,0.729595,0,1,0,251,3464,368,17,0.15097561,0.06756393,0.936567164,0.903966597,0.096033403
YDR522C,0.72954,0,1,0,251,3465,367,17,0.150731707,0.067545748,0.936567164,0.904227557,0.095772443
YDR528W,0.728853,0,0,1,251,3465,367,17,0.150731707,0.067545748,0.936567164,0.904227557,0.095772443
YBR289W,0.728764,0,1,0,251,3466,366,17,0.150487805,0.067527576,0.936567164,0.904488518,0.095511482
YDR207C,0.728733,0,1,0,251,3467,365,17,0.150243902,0.067509414,0.936567164,0.904749478,0.095250522
YOR226C,0.728224,0,1,0,251,3468,364,17,0.15,0.067491261,0.936567164,0.905010438,0.094989562
YML070W,0.726902,0,1,0,251,3469,363,17,0.149756098,0.067473118,0.936567164,0.905271399,0.094728601
YJR093C,0.726328,0,1,0,251,3470,362,17,0.149512195,0.067454985,0.936567164,0.905532359,0.094467641
YNR002C,0.726309,0,1,0,251,3471,361,17,0.149268293,0.067436862,0.936567164,0.905793319,0.094206681
YDL080C,0.726201,0,1,0,251,3472,360,17,0.14902439,0.067418748,0.936567164,0.90605428,0.09394572
YOR076C,0.726086,0,1,0,251,3473,359,17,0.148780488,0.067400644,0.936567164,0.90631524,0.09368476
YBR196C,0.72596,0,1,0,251,3474,358,17,0.148536585,0.06738255,0.936567164,0.9065762,0.0934238
YGR197C,0.725503,0,1,0,251,3475,357,17,0.148292683,0.067364466,0.936567164,0.906837161,0.093162839
YPL084W,0.725008,0,1,0,251,3476,356,17,0.14804878,0.067346391,0.936567164,0.907098121,0.092901879
YBR069C,0.724837,0,1,0,251,3477,355,17,0.147804878,0.067328326,0.936567164,0.907359081,0.092640919
YNL107W,0.724802,0,1,0,251,3478,354,17,0.147560976,0.067310271,0.936567164,0.907620042,0.092379958
YDR204W,0.724473,0,1,0,251,3479,353,17,0.147317073,0.067292225,0.936567164,0.907881002,0.092118998
YCR106W,0.72427,0,1,0,251,3480,352,17,0.147073171,0.067274189,0.936567164,0.908141962,0.091858038
YBR197C,0.724207,0,0,1,251,3480,352,17,0.147073171,0.067274189,0.936567164,0.908141962,0.091858038
YMR272C,0.724115,0,1,0,251,3481,351,17,0.146829268,0.067256163,0.936567164,0.908402923,0.091597077
YBL105C,0.72397,0,1,0,251,3482,350,17,0.146585366,0.067238146,0.936567164,0.908663883,0.091336117
YMR291W,0.723335,0,1,0,251,3483,349,17,0.146341463,0.067220139,0.936567164,0.908924843,0.091075157
YOL130W,0.723178,0,1,0,251,3484,348,17,0.146097561,0.067202142,0.936567164,0.909185804,0.090814196
YDR277C,0.722827,0,1,0,251,3485,347,17,0.145853659,0.067184154,0.936567164,0.909446764,0.090553236
YNL224C,0.722821,0,1,0,251,3486,346,17,0.145609756,0.067166176,0.936567164,0.909707724,0.090292276
YLR011W,0.722678,0,1,0,251,3487,345,17,0.145365854,0.067148208,0.936567164,0.909968685,0.090031315
YHR202W,0.722615,0,1,0,251,3488,344,17,0.145121951,0.067130249,0.936567164,0.910229645,0.089770355
YDR188W,0.722253,0,1,0,251,3489,343,17,0.144878049,0.067112299,0.936567164,0.910490605,0.089509395
YOL064C,0.722188,0,1,0,251,3490,342,17,0.144634146,0.06709436,0.936567164,0.910751566,0.089248434
YDL145C,0.72205,0,1,0,251,3491,341,17,0.144390244,0.06707643,0.936567164,0.911012526,0.088987474
YMR231W,0.721978,0,1,0,251,3492,340,17,0.144146341,0.067058509,0.936567164,0.911273486,0.088726514
YJL051W,0.721804,0,1,0,251,3493,339,17,0.143902439,0.067040598,0.936567164,0.911534447,0.088465553
YIL074C,0.721423,0,1,0,251,3494,338,17,0.143658537,0.067022697,0.936567164,0.911795407,0.088204593
YOR340C,0.721352,0,1,0,251,3495,337,17,0.143414634,0.067004805,0.936567164,0.912056367,0.087943633
YOR019W,0.720927,1,0,0,252,3495,337,16,0.143658537,0.067253803,0.940298507,0.912056367,0.087943633
YCR017C,0.720442,0,1,0,252,3496,336,16,0.143414634,0.067235859,0.940298507,0.912317328,0.087682672
YIL053W,0.72027,0,1,0,252,3497,335,16,0.143170732,0.067217925,0.940298507,0.912578288,0.087421712
YNL009W,0.720177,0,1,0,252,3498,334,16,0.142926829,0.0672,0.940298507,0.912839248,0.087160752
YPR192W,0.71981,0,1,0,252,3499,333,16,0.142682927,0.067182085,0.940298507,0.913100209,0.086899791
YGR227W,0.718835,0,1,0,252,3500,332,16,0.142439024,0.067164179,0.940298507,0.913361169,0.086638831
YDL240W,0.718715,0,1,0,252,3501,331,16,0.142195122,0.067146283,0.940298507,0.913622129,0.086377871
YMR170C,0.718543,0,1,0,252,3502,330,16,0.14195122,0.067128396,0.940298507,0.91388309,0.08611691
YOR116C,0.718229,0,1,0,252,3503,329,16,0.141707317,0.067110519,0.940298507,0.91414405,0.08585595
YLR356W,0.718047,1,0,0,253,3503,329,15,0.14195122,0.067358892,0.944029851,0.91414405,0.08585595
YER147C,0.717947,0,1,0,253,3504,328,15,0.141707317,0.067340964,0.944029851,0.91440501,0.08559499
YOR228C,0.717904,1,0,0,254,3504,328,14,0.14195122,0.067589143,0.947761194,0.91440501,0.08559499
YLR312C,0.717569,0,1,0,254,3505,327,14,0.141707317,0.067571163,0.947761194,0.914665971,0.085334029
YML109W,0.717034,0,1,0,254,3506,326,14,0.141463415,0.067553191,0.947761194,0.914926931,0.085073069
YCL025C,0.717001,0,1,0,254,3507,325,14,0.141219512,0.06753523,0.947761194,0.915187891,0.084812109
YPR119W,0.716623,0,1,0,254,3508,324,14,0.14097561,0.067517278,0.947761194,0.915448852,0.084551148
YIL120W,0.716589,0,1,0,254,3509,323,14,0.140731707,0.067499336,0.947761194,0.915709812,0.084290188
YGL259W,0.716398,0,1,0,254,3510,322,14,0.140487805,0.067481403,0.947761194,0.915970772,0.084029228
YGL230C,0.716014,0,1,0,254,3511,321,14,0.140243902,0.067463479,0.947761194,0.916231733,0.083768267
YDR090C,0.715285,0,1,0,254,3512,320,14,0.14,0.067445566,0.947761194,0.916492693,0.083507307
YGR251W,0.715023,0,1,0,254,3513,319,14,0.139756098,0.067427661,0.947761194,0.916753653,0.083246347
YML038C,0.714742,0,1,0,254,3514,318,14,0.139512195,0.067409766,0.947761194,0.917014614,0.082985386
YLR424W,0.714495,0,1,0,254,3515,317,14,0.139268293,0.067391881,0.947761194,0.917275574,0.082724426
YHR124W,0.714409,0,1,0,254,3516,316,14,0.13902439,0.067374005,0.947761194,0.917536534,0.082463466
YBR169C,0.714149,0,1,0,254,3517,315,14,0.138780488,0.067356139,0.947761194,0.917797495,0.082202505
YLR152C,0.713999,0,0,1,254,3517,315,14,0.138780488,0.067356139,0.947761194,0.917797495,0.082202505
YMR159C,0.713957,1,0,0,255,3517,315,13,0.13902439,0.067603393,0.951492537,0.917797495,0.082202505
YOR267C,0.71322,0,1,0,255,3518,314,13,0.138780488,0.067585476,0.951492537,0.918058455,0.081941545
YAL020C,0.713092,0,1,0,255,3519,313,13,0.138536585,0.067567568,0.951492537,0.918319415,0.081680585
YER079W,0.712711,0,0,1,255,3519,313,13,0.138536585,0.067567568,0.951492537,0.918319415,0.081680585
YDL057W,0.712655,0,0,1,255,3519,313,13,0.138536585,0.067567568,0.951492537,0.918319415,0.081680585
YOR186W,0.712538,0,0,1,255,3519,313,13,0.138536585,0.067567568,0.951492537,0.918319415,0.081680585
YGR191W,0.711815,0,1,0,255,3520,312,13,0.138292683,0.067549669,0.951492537,0.918580376,0.081419624
YGR175C,0.711599,0,1,0,255,3521,311,13,0.13804878,0.06753178,0.951492537,0.918841336,0.081158664
YHR160C,0.711262,0,1,0,255,3522,310,13,0.137804878,0.0675139,0.951492537,0.919102296,0.080897704
YLR423C,0.710993,1,0,0,256,3522,310,12,0.13804878,0.06776072,0.955223881,0.919102296,0.080897704
YIL116W,0.710993,0,0,1,256,3522,310,12,0.13804878,0.06776072,0.955223881,0.919102296,0.080897704
YDL176W,0.710992,0,1,0,256,3523,309,12,0.137804878,0.067742789,0.955223881,0.919363257,0.080636743
YBR050C,0.710721,0,1,0,256,3524,308,12,0.137560976,0.067724868,0.955223881,0.919624217,0.080375783
YDR222W,0.710717,0,1,0,256,3525,307,12,0.137317073,0.067706956,0.955223881,0.919885177,0.080114823
YDR033W,0.710393,0,1,0,256,3526,306,12,0.137073171,0.067689053,0.955223881,0.920146138,0.079853862
YDR438W,0.710213,0,1,0,256,3527,305,12,0.136829268,0.06767116,0.955223881,0.920407098,0.079592902
YMR108W,0.710009,0,0,1,256,3527,305,12,0.136829268,0.06767116,0.955223881,0.920407098,0.079592902
YML016C,0.710006,0,1,0,256,3528,304,12,0.136585366,0.067653277,0.955223881,0.920668058,0.079331942
YDR259C,0.7099,0,1,0,256,3529,303,12,0.136341463,0.067635403,0.955223881,0.920929019,0.079070981
YLR443W,0.709807,0,1,0,256,3530,302,12,0.136097561,0.067617538,0.955223881,0.921189979,0.078810021
YDR034C,0.709401,0,1,0,256,3531,301,12,0.135853659,0.067599683,0.955223881,0.921450939,0.078549061
YGL133W,0.709182,0,1,0,256,3532,300,12,0.135609756,0.067581837,0.955223881,0.9217119,0.0782881
YMR032W,0.708219,0,1,0,256,3533,299,12,0.135365854,0.067564001,0.955223881,0.92197286,0.07802714
YGR217W,0.707766,0,1,0,256,3534,298,12,0.135121951,0.067546174,0.955223881,0.92223382,0.07776618
YGR124W,0.707596,0,1,0,256,3535,297,12,0.134878049,0.067528357,0.955223881,0.922494781,0.077505219
YLR410W,0.707476,0,1,0,256,3536,296,12,0.134634146,0.067510549,0.955223881,0.922755741,0.077244259
YGL261C,0.707354,0,1,0,256,3537,295,12,0.134390244,0.06749275,0.955223881,0.923016701,0.076983299
YLR266C,0.707234,0,1,0,256,3538,294,12,0.134146341,0.06747496,0.955223881,0.923277662,0.076722338
YHR159W,0.707029,0,0,1,256,3538,294,12,0.134146341,0.06747496,0.955223881,0.923277662,0.076722338
YMR049C,0.706727,0,1,0,256,3539,293,12,0.133902439,0.067457181,0.955223881,0.923538622,0.076461378
YNL118C,0.706334,0,1,0,256,3540,292,12,0.133658537,0.06743941,0.955223881,0.923799582,0.076200418
YIL132C,0.706155,0,1,0,256,3541,291,12,0.133414634,0.067421649,0.955223881,0.924060543,0.075939457
YLR377C,0.706137,0,1,0,256,3542,290,12,0.133170732,0.067403897,0.955223881,0.924321503,0.075678497
YOR349W,0.705735,0,1,0,256,3543,289,12,0.132926829,0.067386154,0.955223881,0.924582463,0.075417537
YLR141W,0.704789,0,1,0,256,3544,288,12,0.132682927,0.067368421,0.955223881,0.924843424,0.075156576
YOR341W,0.704702,0,1,0,256,3545,287,12,0.132439024,0.067350697,0.955223881,0.925104384,0.074895616
YJR025C,0.704669,0,1,0,256,3546,286,12,0.132195122,0.067332983,0.955223881,0.925365344,0.074634656
YNR013C,0.704453,0,1,0,256,3547,285,12,0.13195122,0.067315277,0.955223881,0.925626305,0.074373695
YOR008C-A,0.704166,0,0,1,256,3547,285,12,0.13195122,0.067315277,0.955223881,0.925626305,0.074373695
YDR416W,0.703927,0,1,0,256,3548,284,12,0.131707317,0.067297581,0.955223881,0.925887265,0.074112735
YPL058C,0.703335,0,1,0,256,3549,283,12,0.131463415,0.067279895,0.955223881,0.926148225,0.073851775
YLR359W,0.701974,0,1,0,256,3550,282,12,0.131219512,0.067262218,0.955223881,0.926409186,0.073590814
YDR221W,0.703901,0,1,0,256,3551,281,12,0.13097561,0.06724455,0.955223881,0.926670146,0.073329854
YPR117W,0.703041,0,0,1,256,3551,281,12,0.13097561,0.06724455,0.955223881,0.926670146,0.073329854
YER018C,0.702656,0,1,0,256,3552,280,12,0.130731707,0.067226891,0.955223881,0.926931106,0.073068894
YDR365C,0.702525,0,1,0,256,3553,279,12,0.130487805,0.067209241,0.955223881,0.927192067,0.072807933
YOR141C,0.702118,0,1,0,256,3554,278,12,0.130243902,0.067191601,0.955223881,0.927453027,0.072546973
