Gene,Confidence,Positive,Negative,Agnostic,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YJR158W,0.126392,0,1,0,278,3568,1242,13,0.297980788,0.072282891,0.95532646,0.741787942,0.258212058
YDR490C,0.126392,0,1,0,278,3569,1241,13,0.297784748,0.072264102,0.95532646,0.741995842,0.258004158
YJR107W,0.126392,0,1,0,278,3570,1240,13,0.297588708,0.072245322,0.95532646,0.742203742,0.257796258
YER013W,0.126392,0,1,0,278,3571,1239,13,0.297392668,0.072226552,0.95532646,0.742411642,0.257588358
YER106W,0.126392,0,1,0,278,3572,1238,13,0.297196628,0.072207792,0.95532646,0.742619543,0.257380457
YJR039W,0.126392,0,0,1,278,3572,1238,13,0.297196628,0.072207792,0.95532646,0.742619543,0.257380457
YNL097C,0.126392,0,1,0,278,3573,1237,13,0.297000588,0.072189042,0.95532646,0.742827443,0.257172557
YOL156W,0.126392,0,1,0,278,3574,1236,13,0.296804548,0.072170301,0.95532646,0.743035343,0.256964657
YGL096W,0.126392,0,1,0,278,3575,1235,13,0.296608508,0.07215157,0.95532646,0.743243243,0.256756757
YNL220W,0.126392,0,1,0,278,3576,1234,13,0.296412468,0.072132849,0.95532646,0.743451143,0.256548857
YHR098C,0.126392,0,1,0,278,3577,1233,13,0.296216428,0.072114137,0.95532646,0.743659044,0.256340956
YIR026C,0.126392,0,1,0,278,3578,1232,13,0.296020388,0.072095436,0.95532646,0.743866944,0.256133056
YKL099C,0.126392,0,1,0,278,3579,1231,13,0.295824348,0.072076744,0.95532646,0.744074844,0.255925156
YGR047C,0.126392,0,1,0,278,3580,1230,13,0.295628308,0.072058061,0.95532646,0.744282744,0.255717256
YLR186W,0.126392,0,1,0,278,3581,1229,13,0.295432268,0.072039388,0.95532646,0.744490644,0.255509356
YHR050W,0.126392,0,1,0,278,3582,1228,13,0.295236228,0.072020725,0.95532646,0.744698545,0.255301455
YGL097W,0.126392,0,1,0,278,3583,1227,13,0.295040188,0.072002072,0.95532646,0.744906445,0.255093555
YER010C,0.126392,0,1,0,278,3584,1226,13,0.294844148,0.071983428,0.95532646,0.745114345,0.254885655
YHL039W,0.126392,0,1,0,278,3585,1225,13,0.294648108,0.071964794,0.95532646,0.745322245,0.254677755
YDR099W,0.126392,0,1,0,278,3586,1224,13,0.294452068,0.07194617,0.95532646,0.745530146,0.254469854
YJR013W,0.126392,0,1,0,278,3587,1223,13,0.294256028,0.071927555,0.95532646,0.745738046,0.254261954
YJL134W,0.126392,0,1,0,278,3588,1222,13,0.294059988,0.07190895,0.95532646,0.745945946,0.254054054
YDR082W,0.126392,0,1,0,278,3589,1221,13,0.293863948,0.071890354,0.95532646,0.746153846,0.253846154
YGL179C,0.126392,0,1,0,278,3590,1220,13,0.293667908,0.071871768,0.95532646,0.746361746,0.253638254
YER039C,0.126392,0,1,0,278,3591,1219,13,0.293471868,0.071853192,0.95532646,0.746569647,0.253430353
YNL313C,0.126392,0,0,1,278,3591,1219,13,0.293471868,0.071853192,0.95532646,0.746569647,0.253430353
YKL166C,0.126392,1,0,0,279,3591,1219,12,0.293667908,0.072093023,0.958762887,0.746569647,0.253430353
YPL115C,0.126184,0,1,0,279,3592,1218,12,0.293471868,0.072074399,0.958762887,0.746777547,0.253222453
YML041C,0.125698,0,1,0,279,3593,1217,12,0.293275828,0.072055785,0.958762887,0.746985447,0.253014553
YJR124C,0.12535,0,1,0,279,3594,1216,12,0.293079788,0.07203718,0.958762887,0.747193347,0.252806653
YGR055W,0.12535,0,1,0,279,3595,1215,12,0.292883748,0.072018585,0.958762887,0.747401247,0.252598753
YGL255W,0.125329,0,1,0,279,3596,1214,12,0.292687708,0.072,0.958762887,0.747609148,0.252390852
YGL135W,0.125329,0,1,0,279,3597,1213,12,0.292491668,0.071981424,0.958762887,0.747817048,0.252182952
YMR315W,0.125329,0,1,0,279,3598,1212,12,0.292295628,0.071962858,0.958762887,0.748024948,0.251975052
YDR532C,0.125329,0,1,0,279,3599,1211,12,0.292099588,0.071944301,0.958762887,0.748232848,0.251767152
YDL014W,0.125329,0,1,0,279,3600,1210,12,0.291903548,0.071925754,0.958762887,0.748440748,0.251559252
YGR264C,0.125329,0,1,0,279,3601,1209,12,0.291707508,0.071907216,0.958762887,0.748648649,0.251351351
YPL089C,0.125055,0,1,0,279,3602,1208,12,0.291511468,0.071888688,0.958762887,0.748856549,0.251143451
YPL273W,0.125055,0,1,0,279,3603,1207,12,0.291315428,0.07187017,0.958762887,0.749064449,0.250935551
YDR155C,0.125055,0,1,0,279,3604,1206,12,0.291119388,0.071851661,0.958762887,0.749272349,0.250727651
YPL032C,0.125055,0,1,0,279,3605,1205,12,0.290923348,0.071833162,0.958762887,0.749480249,0.250519751
YCL024W,0.125055,0,1,0,279,3606,1204,12,0.290727308,0.071814672,0.958762887,0.74968815,0.25031185
YIL053W,0.125055,0,1,0,279,3607,1203,12,0.290531268,0.071796191,0.958762887,0.74989605,0.25010395
YMR096W,0.125055,0,1,0,279,3608,1202,12,0.290335228,0.071777721,0.958762887,0.75010395,0.24989605
YDR168W,0.123846,0,1,0,279,3609,1201,12,0.290139188,0.071759259,0.958762887,0.75031185,0.24968815
YLR321C,0.123846,0,1,0,279,3610,1200,12,0.289943148,0.071740807,0.958762887,0.750519751,0.249480249
YLR033W,0.123846,0,1,0,279,3611,1199,12,0.289747108,0.071722365,0.958762887,0.750727651,0.249272349
YER161C,0.12368,0,1,0,279,3612,1198,12,0.289551068,0.071703932,0.958762887,0.750935551,0.249064449
YPL045W,0.12368,0,1,0,279,3613,1197,12,0.289355028,0.071685509,0.958762887,0.751143451,0.248856549
YLR438C-A,0.12368,0,1,0,279,3614,1196,12,0.289158988,0.071667095,0.958762887,0.751351351,0.248648649
YMR171C,0.12368,0,1,0,279,3615,1195,12,0.288962948,0.07164869,0.958762887,0.751559252,0.248440748
YJR126C,0.12368,0,1,0,279,3616,1194,12,0.288766908,0.071630295,0.958762887,0.751767152,0.248232848
YOR390W,0.12368,0,1,0,279,3617,1193,12,0.288570868,0.07161191,0.958762887,0.751975052,0.248024948
YMR104C,0.12368,0,1,0,279,3618,1192,12,0.288374828,0.071593533,0.958762887,0.752182952,0.247817048
YPL232W,0.12368,0,1,0,279,3619,1191,12,0.288178788,0.071575167,0.958762887,0.752390852,0.247609148
YDR262W,0.12368,0,1,0,279,3620,1190,12,0.287982748,0.071556809,0.958762887,0.752598753,0.247401247
YLL035W,0.12368,0,1,0,279,3621,1189,12,0.287786708,0.071538462,0.958762887,0.752806653,0.247193347
YJR006W,0.12368,0,1,0,279,3622,1188,12,0.287590668,0.071520123,0.958762887,0.753014553,0.246985447
YKR092C,0.12368,0,1,0,279,3623,1187,12,0.287394629,0.071501794,0.958762887,0.753222453,0.246777547
YJL111W,0.12368,0,1,0,279,3624,1186,12,0.287198589,0.071483474,0.958762887,0.753430353,0.246569647
YEL009C,0.12368,0,1,0,279,3625,1185,12,0.287002549,0.071465164,0.958762887,0.753638254,0.246361746
YJL165C,0.12368,0,1,0,279,3626,1184,12,0.286806509,0.071446863,0.958762887,0.753846154,0.246153846
YDR108W,0.12368,0,1,0,279,3627,1183,12,0.286610469,0.071428571,0.958762887,0.754054054,0.245945946
YLR430W,0.12368,0,1,0,279,3628,1182,12,0.286414429,0.071410289,0.958762887,0.754261954,0.245738046
YDL216C,0.12368,0,1,0,279,3629,1181,12,0.286218389,0.071392016,0.958762887,0.754469854,0.245530146
YDR439W,0.12368,0,1,0,279,3630,1180,12,0.286022349,0.071373753,0.958762887,0.754677755,0.245322245
YDL022W,0.12368,0,1,0,279,3631,1179,12,0.285826309,0.071355499,0.958762887,0.754885655,0.245114345
YDR421W,0.12368,0,1,0,279,3632,1178,12,0.285630269,0.071337254,0.958762887,0.755093555,0.244906445
YPR192W,0.12368,0,1,0,279,3633,1177,12,0.285434229,0.071319018,0.958762887,0.755301455,0.244698545
YPR175W,0.12368,0,1,0,279,3634,1176,12,0.285238189,0.071300792,0.958762887,0.755509356,0.244490644
YCR011C,0.12368,0,1,0,279,3635,1175,12,0.285042149,0.071282575,0.958762887,0.755717256,0.244282744
YOR071C,0.12368,0,1,0,279,3636,1174,12,0.284846109,0.071264368,0.958762887,0.755925156,0.244074844
YER162C,0.12368,0,1,0,279,3637,1173,12,0.284650069,0.07124617,0.958762887,0.756133056,0.243866944
YOR159C,0.12368,0,1,0,279,3638,1172,12,0.284454029,0.071227981,0.958762887,0.756340956,0.243659044
YGR030C,0.12368,0,1,0,279,3639,1171,12,0.284257989,0.071209801,0.958762887,0.756548857,0.243451143
YDL111C,0.12368,0,1,0,279,3640,1170,12,0.284061949,0.071191631,0.958762887,0.756756757,0.243243243
YPL157W,0.12368,0,1,0,279,3641,1169,12,0.283865909,0.071173469,0.958762887,0.756964657,0.243035343
YMR028W,0.12368,0,1,0,279,3642,1168,12,0.283669869,0.071155318,0.958762887,0.757172557,0.242827443
YOR154W,0.12368,0,1,0,279,3643,1167,12,0.283473829,0.071137175,0.958762887,0.757380457,0.242619543
YLR040C,0.12368,0,1,0,279,3644,1166,12,0.283277789,0.071119042,0.958762887,0.757588358,0.242411642
YDR205W,0.12368,0,1,0,279,3645,1165,12,0.283081749,0.071100917,0.958762887,0.757796258,0.242203742
YOL034W,0.12368,0,1,0,279,3646,1164,12,0.282885709,0.071082803,0.958762887,0.758004158,0.241995842
YNL326C,0.12368,0,1,0,279,3647,1163,12,0.282689669,0.071064697,0.958762887,0.758212058,0.241787942
YKR050W,0.12368,0,1,0,279,3648,1162,12,0.282493629,0.0710466,0.958762887,0.758419958,0.241580042
YLR136C,0.12368,0,1,0,279,3649,1161,12,0.282297589,0.071028513,0.958762887,0.758627859,0.241372141
YLR003C,0.12368,0,0,1,279,3649,1161,12,0.282297589,0.071028513,0.958762887,0.758627859,0.241372141
YNL116W,0.12368,0,1,0,279,3650,1160,12,0.282101549,0.071010435,0.958762887,0.758835759,0.241164241
YDR243C,0.12368,0,1,0,279,3651,1159,12,0.281905509,0.070992366,0.958762887,0.759043659,0.240956341
YER085C,0.12368,0,0,1,279,3651,1159,12,0.281905509,0.070992366,0.958762887,0.759043659,0.240956341
YLR399C,0.12368,0,1,0,279,3652,1158,12,0.281709469,0.070974307,0.958762887,0.759251559,0.240748441
YHR086W,0.12368,0,1,0,279,3653,1157,12,0.281513429,0.070956256,0.958762887,0.759459459,0.240540541
YFL003C,0.12368,0,1,0,279,3654,1156,12,0.281317389,0.070938215,0.958762887,0.75966736,0.24033264
YNL086W,0.12368,0,1,0,279,3655,1155,12,0.281121349,0.070920183,0.958762887,0.75987526,0.24012474
YMR298W,0.12368,0,1,0,279,3656,1154,12,0.280925309,0.07090216,0.958762887,0.76008316,0.23991684
YML067C,0.12368,0,1,0,279,3657,1153,12,0.280729269,0.070884146,0.958762887,0.76029106,0.23970894
YFR021W,0.12368,1,0,0,280,3657,1153,11,0.280925309,0.071120142,0.962199313,0.76029106,0.23970894
YIL056W,0.12368,0,1,0,280,3658,1152,11,0.280729269,0.071102082,0.962199313,0.76049896,0.23950104
YAL018C,0.12368,0,1,0,280,3659,1151,11,0.280533229,0.071084031,0.962199313,0.760706861,0.239293139
YBR049C,0.12368,0,1,0,280,3660,1150,11,0.280337189,0.07106599,0.962199313,0.760914761,0.239085239
YDL075W,0.12368,0,1,0,280,3661,1149,11,0.280141149,0.071047957,0.962199313,0.761122661,0.238877339
YKL112W,0.12368,0,1,0,280,3662,1148,11,0.279945109,0.071029934,0.962199313,0.761330561,0.238669439
YDR403W,0.12368,0,1,0,280,3663,1147,11,0.279749069,0.07101192,0.962199313,0.761538462,0.238461538
YAR014C,0.12368,0,1,0,280,3664,1146,11,0.279553029,0.070993915,0.962199313,0.761746362,0.238253638
YHR014W,0.12368,0,1,0,280,3665,1145,11,0.279356989,0.070975919,0.962199313,0.761954262,0.238045738
YGR156W,0.12368,0,1,0,280,3666,1144,11,0.279160949,0.070957932,0.962199313,0.762162162,0.237837838
YGR179C,0.12368,0,1,0,280,3667,1143,11,0.278964909,0.070939954,0.962199313,0.762370062,0.237629938
YDR440W,0.12368,0,1,0,280,3668,1142,11,0.278768869,0.070921986,0.962199313,0.762577963,0.237422037
YOR336W,0.12368,0,1,0,280,3669,1141,11,0.278572829,0.070904026,0.962199313,0.762785863,0.237214137
YHL036W,0.123679,0,1,0,280,3670,1140,11,0.278376789,0.070886076,0.962199313,0.762993763,0.237006237
YOR026W,0.123078,0,1,0,280,3671,1139,11,0.278180749,0.070868135,0.962199313,0.763201663,0.236798337
YNL263C,0.122379,0,1,0,280,3672,1138,11,0.277984709,0.070850202,0.962199313,0.763409563,0.236590437
YIR017C,0.122379,0,1,0,280,3673,1137,11,0.277788669,0.070832279,0.962199313,0.763617464,0.236382536
YGL137W,0.122379,0,1,0,280,3674,1136,11,0.277592629,0.070814365,0.962199313,0.763825364,0.236174636
YLR277C,0.122379,0,1,0,280,3675,1135,11,0.277396589,0.07079646,0.962199313,0.764033264,0.235966736
YMR269W,0.122029,0,1,0,280,3676,1134,11,0.277200549,0.070778564,0.962199313,0.764241164,0.235758836
YDR392W,0.121952,0,1,0,280,3677,1133,11,0.277004509,0.070760677,0.962199313,0.764449064,0.235550936
YDL074C,0.121132,0,1,0,280,3678,1132,11,0.276808469,0.070742799,0.962199313,0.764656965,0.235343035
YIL026C,0.121033,0,1,0,280,3679,1131,11,0.276612429,0.070724931,0.962199313,0.764864865,0.235135135
YDR304C,0.121033,0,1,0,280,3680,1130,11,0.276416389,0.070707071,0.962199313,0.765072765,0.234927235
YDR397C,0.121033,0,1,0,280,3681,1129,11,0.276220349,0.07068922,0.962199313,0.765280665,0.234719335
YMR076C,0.121033,0,1,0,280,3682,1128,11,0.276024309,0.070671378,0.962199313,0.765488565,0.234511435
YMR087W,0.121033,0,1,0,280,3683,1127,11,0.275828269,0.070653545,0.962199313,0.765696466,0.234303534
YNL103W,0.121033,0,1,0,280,3684,1126,11,0.275632229,0.070635721,0.962199313,0.765904366,0.234095634
YKL154W,0.121033,0,1,0,280,3685,1125,11,0.275436189,0.070617907,0.962199313,0.766112266,0.233887734
YNL258C,0.121033,0,1,0,280,3686,1124,11,0.275240149,0.070600101,0.962199313,0.766320166,0.233679834
YGL229C,0.121033,0,1,0,280,3687,1123,11,0.275044109,0.070582304,0.962199313,0.766528067,0.233471933
YNL175C,0.121033,0,1,0,280,3688,1122,11,0.274848069,0.070564516,0.962199313,0.766735967,0.233264033
YJL219W,0.121033,0,1,0,280,3689,1121,11,0.274652029,0.070546737,0.962199313,0.766943867,0.233056133
YOR117W,0.121033,0,1,0,280,3690,1120,11,0.274455989,0.070528967,0.962199313,0.767151767,0.232848233
YOR103C,0.121033,0,1,0,280,3691,1119,11,0.274259949,0.070511206,0.962199313,0.767359667,0.232640333
YIL061C,0.121033,0,1,0,280,3692,1118,11,0.274063909,0.070493454,0.962199313,0.767567568,0.232432432
YNL221C,0.121033,0,1,0,280,3693,1117,11,0.273867869,0.070475711,0.962199313,0.767775468,0.232224532
YBR117C,0.121033,0,0,1,280,3693,1117,11,0.273867869,0.070475711,0.962199313,0.767775468,0.232224532
YGL170C,0.121033,0,1,0,280,3694,1116,11,0.273671829,0.070457977,0.962199313,0.767983368,0.232016632
YLR256W,0.121033,0,1,0,280,3695,1115,11,0.273475789,0.070440252,0.962199313,0.768191268,0.231808732
YMR219W,0.121033,0,1,0,280,3696,1114,11,0.273279749,0.070422535,0.962199313,0.768399168,0.231600832
YGL230C,0.121033,0,1,0,280,3697,1113,11,0.273083709,0.070404828,0.962199313,0.768607069,0.231392931
YGR002C,0.121033,0,1,0,280,3698,1112,11,0.272887669,0.070387129,0.962199313,0.768814969,0.231185031
YDR383C,0.121033,0,1,0,280,3699,1111,11,0.272691629,0.07036944,0.962199313,0.769022869,0.230977131
YOR141C,0.121033,0,1,0,280,3700,1110,11,0.272495589,0.070351759,0.962199313,0.769230769,0.230769231
YDR465C,0.121033,0,1,0,280,3701,1109,11,0.272299549,0.070334087,0.962199313,0.769438669,0.230561331
YCR040W,0.121033,0,1,0,280,3702,1108,11,0.272103509,0.070316424,0.962199313,0.76964657,0.23035343
YHR178W,0.121033,0,1,0,280,3703,1107,11,0.271907469,0.07029877,0.962199313,0.76985447,0.23014553
YJR050W,0.121033,0,1,0,280,3704,1106,11,0.271711429,0.070281124,0.962199313,0.77006237,0.22993763
YER128W,0.121033,0,1,0,280,3705,1105,11,0.271515389,0.070263488,0.962199313,0.77027027,0.22972973
YLL019C,0.121033,0,1,0,280,3706,1104,11,0.271319349,0.070245861,0.962199313,0.77047817,0.22952183
YJL010C,0.121033,0,1,0,280,3707,1103,11,0.271123309,0.070228242,0.962199313,0.770686071,0.229313929
YPL111W,0.121033,0,1,0,280,3708,1102,11,0.270927269,0.070210632,0.962199313,0.770893971,0.229106029
YOR079C,0.121033,0,1,0,280,3709,1101,11,0.270731229,0.070193031,0.962199313,0.771101871,0.228898129
YNR056C,0.121033,0,1,0,280,3710,1100,11,0.270535189,0.070175439,0.962199313,0.771309771,0.228690229
YCR073C,0.121033,0,1,0,280,3711,1099,11,0.270339149,0.070157855,0.962199313,0.771517672,0.228482328
YHR047C,0.121033,0,1,0,280,3712,1098,11,0.270143109,0.070140281,0.962199313,0.771725572,0.228274428
YJR041C,0.121033,0,1,0,280,3713,1097,11,0.269947069,0.070122715,0.962199313,0.771933472,0.228066528
YPL058C,0.121033,0,1,0,280,3714,1096,11,0.269751029,0.070105158,0.962199313,0.772141372,0.227858628
YLR052W,0.121033,0,1,0,280,3715,1095,11,0.269554989,0.07008761,0.962199313,0.772349272,0.227650728
YOL124C,0.121033,0,1,0,280,3716,1094,11,0.269358949,0.07007007,0.962199313,0.772557173,0.227442827
YKL125W,0.121033,0,1,0,280,3717,1093,11,0.269162909,0.070052539,0.962199313,0.772765073,0.227234927
YBL002W,0.121033,0,1,0,280,3718,1092,11,0.268966869,0.070035018,0.962199313,0.772972973,0.227027027
YLR207W,0.121033,0,1,0,280,3719,1091,11,0.268770829,0.070017504,0.962199313,0.773180873,0.226819127
YGR109C,0.121033,0,1,0,280,3720,1090,11,0.268574789,0.07,0.962199313,0.773388773,0.226611227
YML127W,0.121033,0,1,0,280,3721,1089,11,0.268378749,0.069982504,0.962199313,0.773596674,0.226403326
YCL066W,0.121033,0,1,0,280,3722,1088,11,0.268182709,0.069965017,0.962199313,0.773804574,0.226195426
YPL181W,0.121033,0,1,0,280,3723,1087,11,0.267986669,0.069947539,0.962199313,0.774012474,0.225987526
YPL105C,0.120928,0,0,1,280,3723,1087,11,0.267986669,0.069947539,0.962199313,0.774012474,0.225987526
YER068W,0.120928,0,1,0,280,3724,1086,11,0.267790629,0.06993007,0.962199313,0.774220374,0.225779626
YJL153C,0.120928,0,1,0,280,3725,1085,11,0.267594589,0.069912609,0.962199313,0.774428274,0.225571726
YLR248W,0.120928,0,1,0,280,3726,1084,11,0.267398549,0.069895157,0.962199313,0.774636175,0.225363825
YLR298C,0.120928,0,1,0,280,3727,1083,11,0.267202509,0.069877714,0.962199313,0.774844075,0.225155925
YDL150W,0.120928,0,1,0,280,3728,1082,11,0.267006469,0.069860279,0.962199313,0.775051975,0.224948025
YML049C,0.120928,0,1,0,280,3729,1081,11,0.266810429,0.069842854,0.962199313,0.775259875,0.224740125
YAL041W,0.120817,0,1,0,280,3730,1080,11,0.266614389,0.069825436,0.962199313,0.775467775,0.224532225
YDR119W,0.120401,0,1,0,280,3731,1079,11,0.266418349,0.069808028,0.962199313,0.775675676,0.224324324
YNL317W,0.119494,0,1,0,280,3732,1078,11,0.266222309,0.069790628,0.962199313,0.775883576,0.224116424
YOR267C,0.119494,0,1,0,280,3733,1077,11,0.266026269,0.069773237,0.962199313,0.776091476,0.223908524
YDR253C,0.119494,0,1,0,280,3734,1076,11,0.265830229,0.069755855,0.962199313,0.776299376,0.223700624
YNR047W,0.119494,0,1,0,280,3735,1075,11,0.265634189,0.069738481,0.962199313,0.776507277,0.223492723
YOR124C,0.119494,1,0,0,281,3735,1075,10,0.265830229,0.06997012,0.965635739,0.776507277,0.223492723
YLL034C,0.119494,0,1,0,281,3736,1074,10,0.265634189,0.069952701,0.965635739,0.776715177,0.223284823
YOR272W,0.119494,0,1,0,281,3737,1073,10,0.265438149,0.069935291,0.965635739,0.776923077,0.223076923
YOL005C,0.119494,0,1,0,281,3738,1072,10,0.265242109,0.06991789,0.965635739,0.777130977,0.222869023
YMR194W,0.119494,0,1,0,281,3739,1071,10,0.265046069,0.069900498,0.965635739,0.777338877,0.222661123
YNR038W,0.119494,0,1,0,281,3740,1070,10,0.264850029,0.069883114,0.965635739,0.777546778,0.222453222
YLL023C,0.118793,0,1,0,281,3741,1069,10,0.264653989,0.069865738,0.965635739,0.777754678,0.222245322
YOR259C,0.118451,0,1,0,281,3742,1068,10,0.264457949,0.069848372,0.965635739,0.777962578,0.222037422
YLR080W,0.118451,0,1,0,281,3743,1067,10,0.264261909,0.069831014,0.965635739,0.778170478,0.221829522
YLR424W,0.118451,0,1,0,281,3744,1066,10,0.264065869,0.069813665,0.965635739,0.778378378,0.221621622
YJR084W,0.118451,0,1,0,281,3745,1065,10,0.263869829,0.069796324,0.965635739,0.778586279,0.221413721
YDL194W,0.118451,0,1,0,281,3746,1064,10,0.263673789,0.069778992,0.965635739,0.778794179,0.221205821
YEL032W,0.118451,0,1,0,281,3747,1063,10,0.263477749,0.069761668,0.965635739,0.779002079,0.220997921
YOR231W,0.118451,0,1,0,281,3748,1062,10,0.263281709,0.069744353,0.965635739,0.779209979,0.220790021
YML056C,0.118451,0,1,0,281,3749,1061,10,0.263085669,0.069727047,0.965635739,0.779417879,0.220582121
YOR192C,0.118451,0,1,0,281,3750,1060,10,0.262889629,0.069709749,0.965635739,0.77962578,0.22037422
YDL065C,0.118451,0,1,0,281,3751,1059,10,0.262693589,0.06969246,0.965635739,0.77983368,0.22016632
YNL207W,0.118451,0,1,0,281,3752,1058,10,0.26249755,0.06967518,0.965635739,0.78004158,0.21995842
YNL135C,0.118451,0,1,0,281,3753,1057,10,0.26230151,0.069657908,0.965635739,0.78024948,0.21975052
YER130C,0.118451,0,1,0,281,3754,1056,10,0.26210547,0.069640644,0.965635739,0.78045738,0.21954262
YLR078C,0.118451,0,1,0,281,3755,1055,10,0.26190943,0.069623389,0.965635739,0.780665281,0.219334719
YJR093C,0.118451,0,1,0,281,3756,1054,10,0.26171339,0.069606143,0.965635739,0.780873181,0.219126819
YPL187W,0.118451,0,1,0,281,3757,1053,10,0.26151735,0.069588905,0.965635739,0.781081081,0.218918919
YLR073C,0.118451,0,1,0,281,3758,1052,10,0.26132131,0.069571676,0.965635739,0.781288981,0.218711019
YDL087C,0.118451,0,1,0,281,3759,1051,10,0.26112527,0.069554455,0.965635739,0.781496881,0.218503119
YOR260W,0.118451,0,1,0,281,3760,1050,10,0.26092923,0.069537243,0.965635739,0.781704782,0.218295218
YMR174C,0.118451,0,1,0,281,3761,1049,10,0.26073319,0.06952004,0.965635739,0.781912682,0.218087318
YGL104C,0.118451,0,1,0,281,3762,1048,10,0.26053715,0.069502844,0.965635739,0.782120582,0.217879418
YOR095C,0.118451,0,1,0,281,3763,1047,10,0.26034111,0.069485658,0.965635739,0.782328482,0.217671518
YMR136W,0.118451,0,1,0,281,3764,1046,10,0.26014507,0.06946848,0.965635739,0.782536383,0.217463617
YKL049C,0.118451,0,1,0,281,3765,1045,10,0.25994903,0.06945131,0.965635739,0.782744283,0.217255717
YOR323C,0.118451,0,1,0,281,3766,1044,10,0.25975299,0.069434149,0.965635739,0.782952183,0.217047817
YMR310C,0.118451,0,1,0,281,3767,1043,10,0.25955695,0.069416996,0.965635739,0.783160083,0.216839917
YGR152C,0.118451,0,1,0,281,3768,1042,10,0.25936091,0.069399852,0.965635739,0.783367983,0.216632017
YGL114W,0.118451,0,1,0,281,3769,1041,10,0.25916487,0.069382716,0.965635739,0.783575884,0.216424116
YGL133W,0.118451,0,1,0,281,3770,1040,10,0.25896883,0.069365589,0.965635739,0.783783784,0.216216216
YOR315W,0.118451,0,1,0,281,3771,1039,10,0.25877279,0.06934847,0.965635739,0.783991684,0.216008316
YOR149C,0.118451,0,1,0,281,3772,1038,10,0.25857675,0.069331359,0.965635739,0.784199584,0.215800416
YLR354C,0.118451,0,0,1,281,3772,1038,10,0.25857675,0.069331359,0.965635739,0.784199584,0.215800416
YML053C,0.118451,0,0,1,281,3772,1038,10,0.25857675,0.069331359,0.965635739,0.784199584,0.215800416
YBR180W,0.118451,0,1,0,281,3773,1037,10,0.25838071,0.069314258,0.965635739,0.784407484,0.215592516
YJL001W,0.118451,0,1,0,281,3774,1036,10,0.25818467,0.069297164,0.965635739,0.784615385,0.215384615
YDL038C,0.118451,0,0,1,281,3774,1036,10,0.25818467,0.069297164,0.965635739,0.784615385,0.215384615
YLR423C,0.118451,1,0,0,282,3774,1036,9,0.25838071,0.069526627,0.969072165,0.784615385,0.215384615
YBL069W,0.118451,0,1,0,282,3775,1035,9,0.25818467,0.06950949,0.969072165,0.784823285,0.215176715
YKR041W,0.118451,0,0,1,282,3775,1035,9,0.25818467,0.06950949,0.969072165,0.784823285,0.215176715
YGL183C,0.118451,0,1,0,282,3776,1034,9,0.25798863,0.069492361,0.969072165,0.785031185,0.214968815
YPR103W,0.118451,0,1,0,282,3777,1033,9,0.25779259,0.06947524,0.969072165,0.785239085,0.214760915
YDL007W,0.118451,0,1,0,282,3778,1032,9,0.25759655,0.069458128,0.969072165,0.785446985,0.214553015
YGL089C,0.118451,0,1,0,282,3779,1031,9,0.25740051,0.069441024,0.969072165,0.785654886,0.214345114
YKR051W,0.118451,0,1,0,282,3780,1030,9,0.25720447,0.069423929,0.969072165,0.785862786,0.214137214
YKL045W,0.118451,0,1,0,282,3781,1029,9,0.25700843,0.069406842,0.969072165,0.786070686,0.213929314
YJR154W,0.118451,0,0,1,282,3781,1029,9,0.25700843,0.069406842,0.969072165,0.786070686,0.213929314
YFR010W,0.118306,0,1,0,282,3782,1028,9,0.25681239,0.069389764,0.969072165,0.786278586,0.213721414
YPL055C,0.118306,0,1,0,282,3783,1027,9,0.25661635,0.069372694,0.969072165,0.786486486,0.213513514
YDR293C,0.118212,0,1,0,282,3784,1026,9,0.25642031,0.069355632,0.969072165,0.786694387,0.213305613
YDR513W,0.118075,0,1,0,282,3785,1025,9,0.25622427,0.069338579,0.969072165,0.786902287,0.213097713
YMR232W,0.118075,0,1,0,282,3786,1024,9,0.25602823,0.069321534,0.969072165,0.787110187,0.212889813
YLR133W,0.118075,0,1,0,282,3787,1023,9,0.25583219,0.069304497,0.969072165,0.787318087,0.212681913
YGR218W,0.118075,0,1,0,282,3788,1022,9,0.25563615,0.069287469,0.969072165,0.787525988,0.212474012
YOR153W,0.118075,0,1,0,282,3789,1021,9,0.25544011,0.06927045,0.969072165,0.787733888,0.212266112
YPR135W,0.117335,0,1,0,282,3790,1020,9,0.25524407,0.069253438,0.969072165,0.787941788,0.212058212
YFR002W,0.117207,0,1,0,282,3791,1019,9,0.25504803,0.069236435,0.969072165,0.788149688,0.211850312
YJL212C,0.117207,0,1,0,282,3792,1018,9,0.25485199,0.06921944,0.969072165,0.788357588,0.211642412
YGL173C,0.117113,0,1,0,282,3793,1017,9,0.25465595,0.069202454,0.969072165,0.788565489,0.211434511
YMR094W,0.116673,0,1,0,282,3794,1016,9,0.25445991,0.069185476,0.969072165,0.788773389,0.211226611
YNL291C,0.116673,0,1,0,282,3795,1015,9,0.25426387,0.069168506,0.969072165,0.788981289,0.211018711
YGL245W,0.116673,0,1,0,282,3796,1014,9,0.25406783,0.069151545,0.969072165,0.789189189,0.210810811
