Gene,Index
tV(AAC)E1,4693
tV(AAC)E2,4694
tV(AAC)G1,4695
tV(AAC)G2,4696
tV(AAC)G3,4697
tV(AAC)H,4698
tV(AAC)J,4699
tV(AAC)K1,4700
tV(AAC)K2,4701
tV(AAC)L,4702
tV(AAC)M1,4703
tV(AAC)M2,4704
tV(AAC)M3,4705
tV(AAC)O,4706
tV(CAC)D,4707
tV(CAC)H,4708
tV(UAC)B,4709
tV(UAC)D,4710
tV(UAC)Q,4711
tW(CCA)G1,4712
tW(CCA)G2,4713
tW(CCA)J,4714
tW(CCA)K,4715
tW(CCA)M,4716
tW(CCA)P,4717
tW(UCA)Q,4718
tX(XXX)D,4719
tY(GUA)D,4720
tY(GUA)F1,4721
tY(GUA)F2,4722
tY(GUA)J1,4723
tY(GUA)J2,4724
tY(GUA)M1,4725
tY(GUA)M2,4726
tY(GUA)O,4727
tY(GUA)Q,4728
RPM1,4729
YAR008W,4730
YBL057C,4731
YBR120C,4732
YBR121C,4733
YCL017C,4734
YDL036C,4735
YDR120C,4736
YER153C,4737
YGL143C,4738
YGL236C,4739
YGR169C,4740
YGR171C,4741
YHR091C,4742
YLL018C,4743
YLR067C,4744
YLR069C,4745
YLR105C,4746
YMR023C,4747
YMR059W,4748
YMR257C,4749
YNL073W,4750
YNR045W,4751
YOL023W,4752
YOL033W,4753
YOR201C,4754
YOR274W,4755
YPL083C,4756
YPL097W,4757
YPL104W,4758
YPR047W,4759
