Gene,Original Label,Modern Label,Mito Localized,Confidence,Background Confidence,AG bioProcOnly Rank,AG AllTerm Rank,AG Local,AG bioPIXIE,ST Rank,SPELL Rank,MEFIT Rank,bioPIXIE Rank
YBR298C,-1,-1,-1,1.6283435361560232,0.6470194461702338,4339,4731,2588,2268,1552,4250.0,5674,5632
YER036C,-1,-1,-1,1.627753317757638,0.36756669902154193,4340,5225,1622,1234,3645,5001.0,4746,3455
YMR133W,-1,-1,-1,1.6271035372318623,0.5945306672296795,4342,2400,1539,1758,3447,5374.0,4456,1792
YKL156W,-1,-1,-1,1.625598120185251,0.21247040717242846,4343,4904,2463,2122,1545,4133.0,2761,4934
YCL026C-A,-1,-1,-1,1.6253043399777956,1.7069621982931127,4344,4624,4306,4231,3383,5535.0,3467,3553
YGR244C,-1,-1,1,1.6242408736380274,0.4245592102665143,4345,1857,533,329,1272,1221.0,1148,664
YKR078W,0,-1,-1,1.6242177432882572,1.124598465139974,4346,4940,3892,3885,3415,3365.0,2433,2342
YHL019C,0,-1,-1,1.6240278085593336,0.6073425032603891,4347,1880,2403,1417,841,1882.0,3515,4441
YML109W,-1,-1,-1,1.6239882252976565,1.2078813111299769,4348,4076,3789,4213,3149,1978.0,5463,5780
YOR010C,0,0,-1,1.6226375020906596,1.3321033732478238,4349,4240,1341,1565,4133,3835.0,5310,5146
YBR033W,0,-1,-1,1.6218487111974262,1.5603890978486876,4350,2162,1860,1661,5383,3364.0,930,687
YGR213C,0,0,-1,1.6214219505736929,0.911496506321081,4351,1102,2639,2263,3201,5243.0,3768,3677
YHR158C,-1,-1,-1,1.6187929356704929,0.7040703480018609,4352,3831,653,2226,3364,1457.0,3696,4980
YHR153C,-1,-1,-1,1.617721641848901,1.4012492587761565,4353,4428,3830,4257,2376,4384.0,3914,4799
YFR046C,-1,-1,-1,1.6175141719220105,1.1498253286306255,4354,3906,4724,4348,2997,3933.0,3957,3810
YPR027C,0,0,-1,1.6161380570359574,1.7580216190005749,4355,1165,2456,1635,4277,4137.0,3107,2783
YLR032W,-1,-1,-1,1.6145414017631623,0.978986382093493,4356,4871,5102,4416,4003,4177.0,5401,4916
YOR267C,-1,-1,-1,1.61309160343455,0.9293939649499244,4357,1285,2999,1669,2054,2205.0,5136,4656
YPR056W,-1,-1,-1,1.6124896678828193,0.8699155644301197,4358,3849,4904,4551,2498,1248.0,2905,4325
YOR001W,-1,-1,-1,1.6122131562250817,0.37882363703349753,4359,4889,5189,4689,1901,4425.0,5071,4398
YPR198W,0,0,-1,1.6117987312867257,1.2217644134500973,4360,2038,2007,1699,2770,3111.0,3560,3394
YDR264C,-1,-1,-1,1.6112456498834902,0.5932936238413571,4361,3043,2223,2515,2625,736.0,3214,4413
YER044C-A,-1,-1,-1,1.611072671806027,1.8354911993845533,4362,4908,3647,3311,4208,5429.0,3275,3246
YLR134W,0,0,-1,1.6108539775906208,0.9419668618888867,4363,1117,4364,2936,2789,2200.0,1793,1426
YGR081C,-1,-1,-1,1.610788767900831,0.46858347770598624,4364,2497,4703,4556,550,3918.0,4556,4874
YMR263W,-1,-1,-1,1.610255483493298,1.157922888660853,4366,2283,3937,3646,1513,1701.0,513,629
YPL066W,0,0,-1,1.609340166349611,1.2812710815095147,4367,3374,3093,1867,5912,1706.0,4054,3815
YHR114W,-1,-1,-1,1.6086958314844235,1.1469745751426064,4368,2160,796,483,2011,1772.0,147,53
YOR298W,-1,-1,-1,1.6076236622865328,1.6113331328337381,4369,4607,3394,2844,2797,5165.0,2732,2750
YHL020C,-1,-1,-1,1.6075794037855313,1.014063791415084,4370,2186,3312,2392,3181,1733.0,2279,3728
YBL029C-A,0,0,-1,1.6066519264689463,1.8672306226686832,4372,5495,4276,4772,4378,5775.0,4445,3704
YOL135C,-1,-1,-1,1.6063183749730359,1.0401301556144675,4373,4569,4686,5129,2080,1329.0,3417,5040
YOR389W,0,0,-1,1.6055522115153824,2.0670840588913513,4374,3010,1943,1888,5293,3984.0,4765,4290
YGR129W,-1,-1,-1,1.6054543704240622,0.9563440818120035,4375,4012,4389,4279,3129,4028.0,4760,4371
YPL133C,0,-1,-1,1.605397197311956,2.132755300922482,4376,3314,4891,4495,2273,3709.0,3162,1839
YPL124W,-1,-1,-1,1.605347748355059,1.1568821140904928,4377,3811,3905,1451,2940,2177.0,3642,4349
YMR228W,-1,-1,1,1.6022460302282235,0.815833388439631,4378,2737,3485,2195,4306,201.0,259,609
YEL061C,-1,-1,1,1.6018020098437806,0.8335874685378455,4379,3767,1901,2521,2728,4428.0,780,817
YJL014W,-1,-1,-1,1.6014208480894208,0.7715769689739062,4380,4391,2150,1592,2921,852.0,876,1057
YBR279W,-1,1,-1,1.6008000080724676,0.3220192483877728,4381,3086,4781,4553,2890,1255.0,1366,1609
YNL312W,-1,-1,-1,1.5977013550564914,0.9788026564127762,4382,3274,4305,3347,748,340.0,1360,5081
YMR160W,0,0,-1,1.596077698478085,0.6665415079933112,4383,2241,3826,2870,5594,1347.0,1705,1461
YPR015C,0,-1,-1,1.5955320780059534,1.786124697105407,4385,236,3565,3595,5146,5083.0,3190,3238
YBR181C,-1,-1,-1,1.5954698121654773,0.28512552121349616,4386,4317,2050,1215,2935,5393.0,3316,5620
YNL116W,-1,-1,-1,1.594408387686321,1.0345642303284823,4387,2806,2205,1027,2373,3968.0,5147,4571
YMR313C,-1,-1,-1,1.592556074573965,0.9442483331012175,4388,1710,700,597,1939,2207.0,1717,1578
YPL075W,-1,-1,-1,1.5924512129165456,1.5747297855334874,4389,2783,4689,4481,3699,1243.0,3740,5170
YNL309W,-1,-1,-1,1.590472277900773,1.3416930901208899,4390,5274,5161,4472,3973,3214.0,5616,5739
YKL011C,-1,1,1,1.590411909370722,0.5699125215453681,4391,2338,486,374,1855,1088.0,360,161
YPL195W,0,0,-1,1.5900875262157645,0.8651920363259193,4392,1785,2356,1486,1232,1826.0,2535,1586
YDR142C,-1,-1,-1,1.5882467782782936,1.3395843072507545,4393,3132,2077,2028,3406,2167.0,2072,1529
YPR066W,-1,0,-1,1.5881201955908073,1.0779571609879657,4394,2198,1969,1000,3075,2667.0,2594,2239
YLR266C,-1,-1,-1,1.5880236167482986,0.7599315196253581,4395,1985,4429,4217,3123,1769.0,2976,2046
YGL015C,0,-1,-1,1.5878413700593446,1.6537281160322532,4396,859,3144,4124,5621,5241.0,4997,4300
YOR241W,0,0,1,1.5878212158819158,0.28744472394938164,4397,3075,2937,1460,492,137.0,1020,3329
YCR040W,-1,-1,-1,1.5877864809405662,1.744827377186741,4398,4281,4053,4306,3766,5551.0,5290,4634
YBR293W,-1,-1,-1,1.587664507686378,0.7933069089239909,4399,2909,1753,1368,2784,2987.0,846,608
YHR186C,0,-1,1,1.5876279397014372,1.2306839047479639,4400,4010,4420,4763,3810,2166.0,2497,1532
YMR272W-B,0,0,-1,1.5852631409011202,1.8399299346675437,4402,5533,2766,3859,4826,5998.0,2697,2561
YBL039W-B,0,0,-1,1.5852631387596359,1.8399299346675437,4405,5532,2763,3856,4962,5871.0,2596,2462
YLR406C-A,0,0,-1,1.5852631387596359,1.8399299346902072,4406,5534,2767,3860,4990,5983.0,2691,2555
YCL048W-A,0,0,-1,1.5852631380458078,1.8399299346675437,4408,5820,2762,3855,5341,5890.0,2624,2489
YKR095W-A,-1,-1,-1,1.5852631380458078,1.8399299346675437,4410,5814,2764,3857,4240,5758.0,2568,2451
YBR111W-A,-1,-1,-1,1.5852631380458078,1.8399299346675437,4411,5821,2768,3866,4249,5857.0,3735,3567
YBR200W-A,0,0,-1,1.5852631359043237,1.8399299346902072,4415,5818,2759,3852,4440,5881.0,2607,2472
YDL102W,-1,-1,-1,1.5837823802125668,1.053159500257654,4416,4359,4931,5203,2955,3385.0,5487,5434
YML046W,-1,-1,-1,1.5824360807766458,0.5354621573330076,4417,2266,4096,3724,3439,2010.0,5466,5659
YHL050C,0,0,-1,1.5821439253088243,1.5585123367503129,4418,2876,2135,1424,5984,4046.0,4978,3884
YBR119W,-1,-1,-1,1.581884063289551,0.6824416329956723,4419,1916,3876,3953,1271,1929.0,989,695
YNL275W,-1,-1,-1,1.5817296372023886,1.4973294972884734,4420,3477,1569,2298,2684,1446.0,1499,2889
YOR346W,-1,-1,1,1.5793450986018438,1.143990418614161,4422,2646,4002,3334,4049,3857.0,3921,3687
YDR318W,-1,-1,-1,1.5782183100898823,0.9196886894636621,4423,2684,2854,3425,1971,1820.0,2514,4320
YDR374C,0,-1,-1,1.5766058375021654,1.5994582877370453,4425,692,3018,2988,4316,5524.0,4362,3426
YML074C,-1,-1,-1,1.5763451119293705,0.8786257018152794,4426,5150,5142,5045,3274,2482.0,1896,1152
YJR103W,-1,0,-1,1.5760218088855287,0.9718658856133942,4427,1755,3201,1969,1370,1808.0,2788,2135
YOR084W,-1,-1,-1,1.5759707739253244,1.7909980485520323,4428,4139,2495,2726,3417,3084.0,830,599
YOR205C,-1,-1,1,1.5738813886474707,0.8048354037488481,4429,1832,356,325,4907,1615.0,761,521
YFL008W,-1,-1,-1,1.5738805375413267,0.8453309434572298,4430,5143,5177,4657,3939,2903.0,1904,2311
YJR033C,-1,-1,-1,1.5726880903863265,0.7771740404078064,4431,2527,1884,1105,1867,2572.0,4072,3043
YNR055C,-1,-1,1,1.5724932049473606,0.9127467154659784,4432,4212,3437,2598,3486,903.0,2782,4789
YHR132W-A,0,-1,-1,1.5724025550716652,1.814722597281742,4433,5356,4690,4662,4670,5650.0,4035,3272
YMR207C,-1,-1,1,1.5719993310774159,1.5132923240876073,4434,3919,309,529,2295,4030.0,2748,1110
YFR031C,-1,-1,1,1.5706021345170316,0.939177805185318,4435,3701,4845,4283,1950,2793.0,4911,3464
YPL049C,-1,-1,-1,1.5704456468720636,0.9963905523591339,4436,4052,4670,4004,2908,1702.0,3218,4252
YBR080C,-1,-1,-1,1.5702964380205036,1.162904781478319,4437,3958,2025,2386,2857,449.0,419,654
YDR379C-A,0,1,1,1.5686597160236564,1.8315070090185104,4438,5419,3579,3415,5280,5835.0,2392,987
YHR126C,0,0,-1,1.5685600421118164,1.8919295497808761,4439,5222,3906,4615,5305,5348.0,2460,2440
YPR002W,-1,-1,1,1.567666390542677,1.2371224398664535,4440,1998,352,314,3636,2786.0,376,284
YKL105C,0,0,-1,1.5670603515502222,1.4291501070436499,4441,877,2181,2256,5183,2957.0,3598,4163
YGL094C,-1,-1,-1,1.5634547705778818,0.7783464798622344,4442,3769,2842,2258,3566,1924.0,3632,3009
YIL075C,-1,-1,-1,1.5631113720243563,1.3259185920823577,4443,2245,4423,3882,1328,2928.0,4884,5097
YLR054C,-1,-1,-1,1.562430592666486,0.7760062862865753,4444,4491,3020,2412,4013,5333.0,3140,3107
YKL112W,-1,-1,-1,1.5615510896829787,0.525605348496921,4445,3346,4523,4351,1692,424.0,1695,4528
YPR001W,-1,-1,1,1.5610349184783276,1.6254048734336752,4446,4095,419,368,1558,4661.0,5430,5074
YOR324C,0,-1,-1,1.558479302791421,1.1700893481945471,4447,4452,1319,1893,2801,1480.0,2032,1503
YAL032C,-1,-1,-1,1.5584033534912292,0.8743397325815583,4448,2589,4481,4042,3753,2961.0,5040,5007
YLR288C,-1,-1,-1,1.5580077354690272,1.2444230834064658,4449,2061,3150,2092,1609,2808.0,1846,1401
YMR085W,0,-1,-1,1.5576214290887653,0.8133183681119247,4451,1025,2580,2286,4382,5310.0,3372,3391
YHL027W,-1,-1,-1,1.557105477207792,0.7760982109233737,4452,3518,1859,3144,2749,2619.0,3953,2850
YKL140W,-1,-1,-1,1.556029147039095,0.6167478209258741,4453,3227,1411,1112,1418,770.0,1579,1526
YPL130W,0,-1,-1,1.5537843697977638,1.2656992470144433,4454,4757,3560,2790,2929,5454.0,3893,2823
YMR171C,-1,-1,-1,1.5536962730174293,0.744614055511956,4455,1788,1723,1984,6091,2160.0,3985,4543
YMR167W,-1,-1,1,1.5526388387480181,1.5420068431468574,4456,3456,4890,4984,3318,2736.0,4993,4299
YDR040C,-1,-1,-1,1.5526274937667885,1.3816423858919609,4457,5107,2877,3131,2377,5443.0,5780,5518
YMR073C,0,0,-1,1.5502060112838973,1.1982830011909085,4458,134,3034,1834,1614,413.0,713,1185
YBR059C,-1,-1,-1,1.5496652456457742,0.47225178782066807,4459,1511,2707,3045,1196,1016.0,1129,1161
YLR417W,-1,-1,-1,1.548227132794386,0.5573396911763164,4460,2176,3314,1880,2865,1870.0,4347,3424
YNL250W,-1,-1,1,1.548182747231986,1.5254450458378137,4461,3012,5080,5081,2419,4312.0,2034,1086
YPL009C,0,-1,-1,1.547875226280111,0.9622027694339734,4462,3319,3833,2452,5035,1238.0,2886,2592
YDR302W,-1,-1,-1,1.5475496198245866,0.44719417047679794,4463,4345,3124,1657,1569,1643.0,1492,1919
YDR345C,-1,-1,-1,1.5467017581630609,1.0275986227876164,4464,3098,3749,1942,3512,4175.0,5723,5784
YOR090C,-1,-1,1,1.5462287267792725,0.882874162789229,4465,2299,1651,1776,633,655.0,1803,1643
YNR027W,-1,0,-1,1.5460920802981197,1.0807935014257328,4466,4181,4777,4251,2226,3139.0,2403,2132
YOR110W,-1,-1,-1,1.5440528262518123,0.6502919941586389,4467,1995,4713,4097,2355,617.0,1743,2326
YOR382W,-1,-1,-1,1.5407143623350623,2.2396952799981733,4469,3757,2578,2194,1961,4126.0,5251,5057
YLR182W,-1,-1,-1,1.5395705431342839,1.1567383656641221,4470,4811,4954,5212,2062,716.0,2774,5653
YPL121C,-1,-1,-1,1.5388379798544025,1.7186264747718327,4471,5193,4242,4583,4135,5548.0,4128,3139
YJL047C,-1,-1,-1,1.537909565504618,0.7851018846212061,4472,3063,4907,4619,3165,3297.0,3638,2001
YCR015C,0,-1,-1,1.5376068938545837,1.1852841020876916,4473,192,1464,2173,5283,3115.0,3105,3364
YBR235W,0,-1,-1,1.5374066330894025,0.7427982749706027,4474,3302,1176,1004,5998,1920.0,748,567
YLR015W,0,-1,-1,1.5349089866448304,0.8955554719812489,4477,4227,4873,4174,3781,3577.0,5388,5735
YDR009W,0,-1,-1,1.5340893428304239,1.0736885567965915,4478,3109,2100,1696,3899,5285.0,5334,4821
YGL092W,-1,-1,-1,1.5338600385867194,1.3196533631455478,4479,3427,3756,4608,3227,1606.0,4284,5346
YJR135C,-1,-1,-1,1.5323428742275265,1.2158728460161574,4482,2721,4948,1892,2471,2704.0,1921,1268
YML076C,0,-1,1,1.5318801724714433,0.8635927865812876,4483,1655,3874,3766,1656,2320.0,1071,683
YCL008C,-1,-1,-1,1.5318558965391382,0.6261738011029199,4484,2224,1548,1404,3980,3871.0,577,659
YMR077C,-1,-1,-1,1.531782228655801,0.35306908753328736,4485,2117,3344,3690,2129,2502.0,4253,5419
YKL201C,-1,-1,-1,1.5305736180015668,2.016281831631359,4486,5036,3211,2959,3556,3301.0,2070,1483
YNR050C,0,0,-1,1.5304378499974036,1.281493824613617,4487,2171,1347,914,2899,2508.0,3973,2675
YPR105C,0,0,-1,1.5277200927679053,0.9473163831400058,4489,3742,2268,1840,2212,537.0,1095,1321
YPR186C,-1,-1,-1,1.525909262770664,0.8757270565865555,4490,1891,4139,3069,1072,4056.0,2233,2335
YBR188C,-1,-1,-1,1.5257641140393867,0.7500759054563174,4491,3053,4024,3973,3653,2807.0,1235,651
YNL139C,-1,-1,-1,1.5238641710606162,1.8100758081624289,4492,5755,5151,5206,2937,4938.0,4789,4373
YHR123W,-1,-1,-1,1.5218237662342138,0.7272355597035981,4493,3506,1343,1061,3690,2340.0,5015,5721
YNR063W,0,-1,-1,1.517820428053062,0.7094026258270196,4495,5216,2351,2695,4483,5240.0,2998,2938
YDL079C,-1,-1,-1,1.5165363193941332,1.4003597699477561,4496,3726,2332,1677,3648,3955.0,5689,5641
YER089C,-1,-1,-1,1.515143791893999,1.0878409220613965,4497,3247,5062,4252,3752,2561.0,336,509
YGL085W,0,0,1,1.513535711579694,0.5457279948875337,4498,2456,488,333,5512,349.0,1251,1250
YMR176W,0,-1,-1,1.5133559222439092,1.449909525397216,4499,4807,4336,5002,3814,5068.0,3191,3239
YPL283C,-1,-1,1,1.5121065442433614,1.766102080649834,4500,5772,3353,4593,3074,5463.0,5461,3860
YHR210C,0,0,-1,1.502983644604683,0.7817132374540878,4503,5300,2590,2629,4430,5101.0,2508,2740
YOR378W,0,-1,-1,1.500316184705603,1.3208647937239448,4506,5405,3780,4285,5125,5216.0,4735,4288
YFR038W,-1,-1,-1,1.4980075555647205,0.2997202079449231,4507,4873,3079,2808,5144,3633.0,4098,4261
YKR021W,0,-1,-1,1.4969797412848134,1.618256818794224,4508,657,4273,4655,5672,1042.0,2543,2235
YDR456W,-1,-1,-1,1.496034104845481,0.6759119927321876,4509,1974,2817,1935,1848,726.0,2557,3729
YPL110C,-1,-1,-1,1.4935062867728717,0.8492851186467568,4510,2312,2822,2003,3694,2541.0,2853,2351
YPR055W,-1,-1,-1,1.492025313843153,0.7560368103325764,4511,2987,1018,3072,1335,1641.0,4157,4321
YBR142W,-1,-1,-1,1.491072068961259,0.4142714591431272,4512,5219,5184,4839,257,4449.0,1288,1094
YDL246C,0,0,-1,1.4898747311023894,1.8726327336474746,4513,4937,4263,4386,3998,5381.0,3122,3105
YDR460W,-1,-1,-1,1.4887475169927418,0.8050793189700594,4515,1194,3259,3026,1415,1505.0,3059,3779
YEL064C,-1,-1,-1,1.4875171114495416,0.9466586387103615,4516,2559,2584,2080,3441,2223.0,4317,2096
YOL148C,-1,-1,-1,1.4870081105810442,1.3400817724939846,4517,2059,4478,4024,2263,2023.0,4893,5242
YBR067C,0,0,-1,1.4869470981334498,2.3545396917804142,4518,2815,1272,3443,4123,4845.0,2749,1240
YJL178C,-1,-1,1,1.4865073006890135,0.8899909383928962,4519,3636,1259,867,2744,1187.0,811,852
YNL238W,0,0,-1,1.485944633935383,0.6960240155851518,4520,4430,1544,957,3293,1136.0,2837,1866
YDL141W,0,0,-1,1.4857920632658603,0.9250160917675144,4521,5111,5064,4596,3482,2451.0,160,278
YFR030W,0,0,-1,1.4848157138770035,1.1329821343399131,4522,1939,2034,1320,3179,3463.0,4728,2393
YER015W,-1,-1,1,1.4843856656176602,1.051144149909752,4523,2005,1872,1857,4027,4577.0,5080,3838
YMR246W,-1,-1,-1,1.48334644404714,0.781319150463377,4524,4579,3292,1996,2948,4223.0,2060,1292
YDR088C,-1,-1,-1,1.4830081656932117,1.111811555523298,4525,706,3468,3309,1236,3731.0,5479,5616
YDL105W,-1,-1,-1,1.4826417316509757,0.7796951812001462,4526,3630,4249,4023,4047,4821.0,3223,3374
YOL110W,0,0,-1,1.4806823384931345,1.390034583644913,4527,2067,2256,1587,2405,3745.0,966,625
YOL001W,-1,-1,-1,1.4800580914862855,1.563753295960365,4528,3677,5113,5172,3695,2213.0,4626,3708
YNL103W,-1,-1,-1,1.477604675168049,0.47145639209699997,4530,3358,4546,3812,2964,1048.0,2467,4603
YBR131W,0,0,-1,1.4775630888824693,0.9049960900777986,4532,3642,3642,2883,3286,3828.0,658,963
YOR123C,-1,-1,-1,1.4770313449159354,1.0272941083601275,4534,4293,4841,4406,2005,2994.0,3520,5753
YER167W,-1,-1,-1,1.4769889970204073,0.938949788150204,4535,2031,4479,4391,3655,3763.0,5037,4814
YLR127C,-1,-1,-1,1.4769467909535963,1.4982886587188158,4536,2572,4761,4094,1977,2641.0,4948,4211
YHR134W,-1,-1,-1,1.475432549051182,1.6757523957112301,4537,5456,3812,4417,3307,4232.0,4476,4359
YOR144C,-1,-1,1,1.4752488588791586,0.6711886166385994,4538,3260,4838,4198,1633,1811.0,1333,975
YLR186W,-1,-1,-1,1.4750943819205917,0.13638010662396088,4539,4780,4680,3563,248,4203.0,4971,4489
YFL001W,-1,-1,-1,1.474045716560708,0.13300054265210978,4540,4685,4674,4467,2029,1784.0,2371,3913
YDR028C,-1,-1,-1,1.4740154225669222,0.5093673013688946,4541,2808,3541,3048,1717,1389.0,4113,5089
YAL012W,0,0,-1,1.4729215682088257,1.2390944869177833,4542,2978,2583,1542,3571,3938.0,4716,3186
YER172C,-1,-1,-1,1.4722697422086835,0.9736338441150383,4543,2060,4529,4093,2133,3847.0,5623,5605
YML038C,-1,-1,-1,1.472142065624277,0.6317536106471241,4544,3783,2532,2102,2288,1206.0,2891,1769
YCL048W,-1,-1,-1,1.4720448338521455,1.5513922369583888,4545,4478,3531,2879,2488,5480.0,3797,2970
YBR025C,0,-1,-1,1.4719147600211249,0.7525795542153428,4546,433,2876,1588,5636,3721.0,1918,1474
YOL107W,0,0,-1,1.4703757706694973,0.8881779406828799,4547,1090,2043,1789,5564,3088.0,5566,5686
YKL197C,-1,-1,-1,1.470184119474031,1.3927441390921775,4548,4380,2825,3458,2626,3001.0,1454,1443
YAL043C,-1,-1,-1,1.4686584118865207,1.084672104662192,4549,3041,4138,3794,3859,1855.0,4551,5211
YMR175W,-1,0,-1,1.4676918603346016,0.8793634281157314,4550,3333,1945,1825,2647,5361.0,3463,1907
YIL156W,-1,-1,-1,1.4675134735706148,0.89721097938164,4551,3151,3534,2568,3191,2984.0,4073,2978
YDR127W,0,0,-1,1.467030383958788,1.7191422284485156,4552,1989,2028,1698,3501,3353.0,4093,2305
YOR063W,-1,-1,-1,1.4661779428670505,0.034351018319763386,4553,3435,2353,900,1482,4775.0,5027,4885
YLR411W,-1,-1,-1,1.4655985718894147,1.9980878047266188,4554,4568,3843,3317,4069,2143.0,2294,2904
YOR032C,-1,-1,-1,1.4632927088100398,0.466027005136229,4555,2890,1759,1726,1739,4956.0,5635,5159
YGR099W,0,0,-1,1.4628444630987272,0.9962086507321084,4556,3180,2747,2120,1049,1751.0,2778,3774
YDR320C-A,-1,-1,-1,1.4627289457949335,1.7146084700020547,4557,5777,4944,4998,4218,5651.0,3456,2618
YDL194W,-1,-1,-1,1.4626542463407903,1.4258547933297692,4558,3353,2261,2410,4051,3539.0,4653,4682
YMR016C,-1,-1,-1,1.462003723991488,1.016780793338221,4559,4850,4127,3139,2443,3952.0,3668,1733
YLR453C,0,0,-1,1.460112578051533,1.128186007565376,4560,4409,4129,4118,4175,5004.0,3101,2145
YMR295C,0,0,-1,1.4590776600612854,1.3061715339076752,4561,3848,1353,3148,4605,3019.0,4825,4404
YML059C,-1,-1,-1,1.4576646607302264,1.3585741888436031,4562,3890,3279,4003,3143,1690.0,2918,3358
YOR223W,0,-1,-1,1.455115795313955,0.8334214662692152,4563,310,1975,1413,5708,3283.0,3993,3576
YPR127W,0,0,-1,1.455056015469,0.3257175604867689,4564,1707,4398,3689,4971,1464.0,3071,2250
YNL147W,-1,-1,-1,1.4546581464791726,0.46491372306466444,4565,1693,2487,1473,1352,1158.0,2415,4217
YLR001C,0,0,1,1.4544060953452203,0.5022427344386654,4566,2358,3868,2782,5295,3057.0,1317,1382
YNL256W,0,0,1,1.4515789388985691,0.5942808215116848,4567,5093,516,347,936,4108.0,2209,1122
YJL133W,-1,-1,1,1.4491720133778934,0.7770944307413051,4568,3670,395,371,6065,2935.0,2307,1215
YMR014W,-1,-1,-1,1.4490493950908057,0.2276898529192879,4569,4062,3835,3465,506,4720.0,5709,5416
YHR189W,0,-1,1,1.448965735198138,1.1741029162020087,4570,836,661,1113,3167,5263.0,436,307
YBL039C,-1,-1,-1,1.448887628676024,-0.035263187756953134,4571,5358,2230,1814,1681,5167.0,5770,5420
YMR049C,-1,-1,-1,1.4487369593656705,0.49712178275775265,4572,4664,5168,4379,514,4612.0,5598,5118
YFR043C,0,0,-1,1.448716973517826,0.5666580345704727,4573,315,2499,1684,5197,1738.0,2551,3917
YCR026C,0,0,-1,1.4486016973540812,1.1241912597057342,4574,2892,2386,2283,1301,2991.0,2755,3516
YCR084C,0,-1,-1,1.445734451050887,1.2047401750913533,4575,620,4401,3474,3190,2210.0,1244,1162
YMR113W,0,0,1,1.4455111525105144,0.8934327080728975,4576,1936,2259,1573,911,814.0,1469,1934
YIL154C,-1,-1,-1,1.4450406334000434,1.005424699684102,4577,2945,3268,2473,3036,3245.0,480,623
YDL193W,-1,-1,-1,1.4443832193752248,0.5324425717008374,4578,1712,3219,1330,1053,958.0,1200,1060
YPL150W,-1,-1,-1,1.4442373972363816,0.7275848353979225,4579,2805,1361,985,4613,1930.0,3745,4350
YGR272C,-1,-1,-1,1.4441729569863415,1.6630005366505325,4580,5802,4795,4726,4211,4657.0,4824,3435
YHR047C,0,0,-1,1.4403633866124528,1.28439782323854,4582,2936,4103,3805,3029,3291.0,5121,4629
YGL233W,-1,-1,-1,1.4393588012519354,0.33377830097133104,4584,2759,3753,3457,3125,638.0,1193,1164
YOL019W,0,0,-1,1.4349695788082961,0.7165742541164045,4585,3719,4374,2889,4821,721.0,2799,4248
YDL170W,-1,-1,-1,1.4317763599896145,0.6558185770842088,4586,2342,3691,3673,3676,4061.0,4087,4172
YGR287C,0,0,1,1.4307570065745336,1.133645748756755,4587,3675,2793,2206,4317,4484.0,5650,5190
YJR137C,0,0,-1,1.4297878890783486,1.4293155291285933,4588,1666,2794,2235,2487,3047.0,3528,2874
YEL062W,-1,-1,-1,1.4294230723363197,0.9657774034101417,4589,2426,1126,1026,3319,2606.0,1801,1377
YKL043W,-1,-1,-1,1.429320547796652,1.0018321614825794,4590,2078,4187,3771,3957,3215.0,4833,4750
YJL194W,-1,-1,-1,1.4288591116131424,0.6994770019577228,4591,4852,4452,3744,2953,4869.0,5744,5761
YDR168W,-1,-1,-1,1.42795992316957,0.542958543144039,4592,2698,3613,2451,1655,2074.0,4424,4522
YIL096C,0,-1,-1,1.4250620231924656,0.1435171250214963,4594,4996,4983,4682,771,4620.0,4974,4383
YGR042W,0,-1,-1,1.4227066041823633,0.033075234141314094,4595,297,4732,4400,1972,3086.0,3108,2146
YIR028W,0,0,-1,1.4221003595404995,1.3228705424018659,4596,4665,2921,2796,3673,4959.0,5722,5514
YIL168W,0,0,-1,1.4219937461043544,1.5265010028723416,4597,2622,3530,3944,3079,5271.0,3468,1790
YPL241C,-1,-1,-1,1.4200368085708805,1.2102172223337617,4598,3930,1102,1240,2365,3541.0,3197,1776
YLR005W,-1,-1,-1,1.4189597530190103,1.1904368429612935,4600,3682,4530,4394,2378,1815.0,3510,3665
YER069W,0,0,1,1.4173543656211414,1.277728649699076,4601,4394,298,317,2318,4129.0,1855,1496
YML051W,0,-1,-1,1.4155896665628798,0.641988317622403,4602,2879,4577,3916,3389,608.0,2175,2435
YCR028C,-1,-1,-1,1.4105119566896005,1.1519501315119072,4603,5232,1881,1780,3675,4588.0,661,949
YDR261C,0,0,-1,1.4075011066913963,0.4826732144708756,4604,4535,1513,1382,1783,1990.0,1625,1860
YOL141W,-1,-1,1,1.4038463586015617,0.7280766130973915,4606,5866,4832,4793,5611,5320.0,1547,918
YNL249C,0,0,1,1.4038193009035314,1.5645531543634987,4607,316,2802,4320,4663,2838.0,3461,3255
YDL047W,-1,-1,-1,1.4036601435192333,1.0570088494420335,4608,4165,4868,4314,1131,1239.0,4108,5550
YHR185C,-1,-1,-1,1.4031511975262692,1.0739190265897505,4609,5357,3996,4591,4156,5517.0,5557,4827
YGR116W,-1,-1,1,1.4027694590434343,0.868069047454086,4610,2910,4580,3755,2473,3167.0,4790,5451
YLR278C,0,-1,-1,1.4024402445661805,1.772293556964613,4611,3235,4746,5073,5248,4117.0,3411,2796
YDR270W,-1,-1,-1,1.402378189929588,0.7031187124232081,4612,1761,870,901,898,1941.0,3751,2088
YGL131C,0,-1,-1,1.4000414962361674,0.3108142858261363,4613,4589,4783,4547,4617,3168.0,1214,827
YJL225C,0,0,-1,1.3984905849852247,1.153883835336923,4614,2940,2387,1689,5360,3680.0,4916,3883
YOR080W,-1,-1,-1,1.3975978828520477,1.3165855735883882,4615,5295,3122,3385,3945,1575.0,2734,4027
