Gene,Occurances in pairs
YIL110W,9599
YIL035C,9599
YDR206W,9599
YOR174W,9599
YKR087C,9599
YGL168W,9599
YNL036W,9599
YGR042W,9599
YEL034W,9599
YKR025W,9599
YDR378C,9599
YML074C,9599
YJR082C,9599
YIR019C,9599
YOR113W,9599
YLR045C,9599
YGL092W,9599
YGL008C,9599
YGR276C,9599
YOR307C,9599
YCR053W,9599
YJR104C,9599
YGR044C,9599
YJL167W,9599
YLR144C,9599
YBR164C,9599
YPL283C,9599
YPR052C,9599
YBR185C,9599
YDR098C,9599
YML038C,9599
YBR159W,9599
YKL029C,9599
YHR030C,9599
YKL042W,9599
YJR103W,9599
YOR058C,9599
YEL065W,9599
YLR079W,9599
YER044C,9599
YPR080W,9599
YBL022C,9599
YLL003W,9599
YBR171W,9599
YOR193W,9599
YDR379W,9599
YNL138W,9599
YLR451W,9599
YOL063C,9599
YHR006W,9599
YJL196C,9599
YDR409W,9599
YJL014W,9599
YOR001W,9599
YMR087W,9599
YLR382C,9599
YGL233W,9599
YPR132W,9599
YLR190W,9599
YHR082C,9599
YBR105C,9599
YKL194C,9599
YHR181W,9599
YKR062W,9599
YPL200W,9599
YDR182W,9599
YBL097W,9599
YKL009W,9599
YCL012W,9599
YDL137W,9599
YPL237W,9599
YKR022C,9599
YIL052C,9599
YBL100W-B,9599
YDL042C,9599
YDR342C,9599
YER105C,9599
YOR388C,9599
YGR041W,9599
YDR314C,9599
YLR095C,9599
YJL091C,9599
YML097C,9599
YDL029W,9599
YIL106W,9599
YGL014W,9599
YML120C,9599
YAL038W,9599
YIR009W,9599
YPR111W,9599
YJL030W,9599
YLR066W,9599
YNL072W,9599
YHR038W,9599
YML124C,9599
YDR210C-C,9599
YOR034C,9599
YDR146C,9599
YOL142W,9599
YNL113W,9599
YPL138C,9599
YOL064C,9599
YNL251C,9599
YMR135C,9599
YNR015W,9599
YGL247W,9599
YDL207W,9599
YDR201W,9599
YDR101C,9599
YDR171W,9599
YER166W,9599
YJL012C,9599
YBR233W-A,9599
YPR075C,9599
YDL194W,9599
YGR152C,9599
YOR100C,9599
YLR221C,9599
YGR229C,9599
YKR060W,9599
YNL066W,9599
YJR127C,9599
YPL228W,9599
YKL032C,9599
YML058W,9599
YML031W,9599
YDR014W-A,9599
YOR230W,9599
YBL050W,9599
YLR240W,9599
YER123W,9599
YOR110W,9599
YHR050W,9599
YER162C,9599
YDR069C,9599
YMR283C,9599
YGL020C,9599
YOR162C,9599
YDR040C,9599
YHR012W,9599
YDL226C,9599
YNL121C,9599
YER072W,9599
YHR191C,9599
YGR029W,9599
YKR020W,9599
YBR107C,9599
YLR192C,9599
YDR477W,9599
YML042W,9599
YPL085W,9599
YLR354C,9599
YJL039C,9599
YOL103W-B,9599
YLR410W,9599
YOR123C,9599
YLR447C,9599
YKR048C,9599
YDR016C,9599
YIL062C,9599
YBR211C,9599
YLR228C,9599
YDL220C,9599
YHR096C,9599
YKL192C,9599
YLR410W-A,9599
YML001W,9599
YKL190W,9599
YNL264C,9599
YGL004C,9599
YDR513W,9599
YLR016C,9599
YFL022C,9599
YDR075W,9599
YCR026C,9599
YOL111C,9599
YMR201C,9599
YDL227C,9599
YDR285W,9599
YNL073W,9599
YNL261W,9599
YDL165W,9599
YNL131W,9599
YBL018C,9599
YLR319C,9599
YOR089C,9599
YEL037C,9599
YDR181C,9599
YJL024C,9599
YLR284C,9599
YDL130W-A,9599
YBL002W,9599
YDL244W,9599
YDR009W,9599
YER143W,9599
YJL092W,9599
YKL021C,9599
YOR195W,9599
YER183C,9599
YJL170C,9599
YMR112C,9599
YOR049C,9599
YMR021C,9599
YGR063C,9599
YCL020W,9599
YBR103W,9599
YLR329W,9599
YOL165C,9599
YEL060C,9599
YOR341W,9599
YDL069C,9599
YGL013C,9599
YJL006C,9599
YNL163C,9599
YDR227W,9599
YJR158W,9599
YJL186W,9599
YHR114W,9599
YNL054W-A,9599
YML062C,9599
YOL028C,9599
YGR204W,9599
YNR053C,9599
YKR079C,9599
YNL207W,9599
YGR060W,9599
YPR175W,9599
YOR008C-A,9599
YMR113W,9599
YMR129W,9599
YJL179W,9599
YDR137W,9599
YPR189W,9599
YOR381W,9599
YNL284C-A,9599
YDR453C,9599
YJR131W,9599
YHR086W,9599
YGR248W,9599
YBR026C,9599
YOR241W,9599
YHL038C,9599
YDR092W,9599
YBR092C,9599
YNL220W,9599
YNR007C,9599
YGL099W,9599
YBL093C,9599
YDL058W,9599
YOR310C,9599
YHR024C,9599
YBL078C,9599
YER154W,9599
YBR167C,9599
YDL064W,9599
YGL030W,9599
YGL012W,9599
YKL075C,9599
YJL108C,9599
YMR267W,9599
YOR140W,9599
YHR106W,9599
YDL081C,9599
YHL025W,9599
YKL178C,9599
YBL079W,9599
YKL126W,9599
YDL150W,9599
YOL040C,9599
YPR101W,9599
YFR034C,9599
YPL146C,9599
YBR038W,9599
YGL094C,9599
YNR034W,9599
YBL063W,9599
YNL044W,9599
YER190W,9599
YKL204W,9599
YLR212C,9599
YEL061C,9599
YHR023W,9599
YKR008W,9599
YGL006W,9599
YGR214W,9599
YHR079C,9599
YNR054C,9599
YLR167W,9599
YBR245C,9599
YGR274C,9599
YBL045C,9599
YHR075C,9599
YIL019W,9599
YNL153C,9599
YLR210W,9599
YPR187W,9599
YGR027W-B,9599
YJL053W,9599
YDR299W,9599
YBR023C,9599
YKR089C,9599
YKR095W-A,9599
YGR145W,9599
YAL031C,9599
YCL063W,9599
YDR129C,9599
YPL203W,9599
YDL230W,9599
YPL181W,9599
YER021W,9599
YDR303C,9599
YMR203W,9599
YJR021C,9599
YHR014W,9599
YFL029C,9599
YGL255W,9599
YKL055C,9599
YIL061C,9599
YOL082W,9599
YML115C,9599
YDL052C,9599
YGR264C,9599
YMR149W,9599
YAL002W,9599
YOL110W,9599
YGL194C,9599
YER061C,9599
YPL175W,9599
YLR274W,9599
YGL183C,9599
YNL307C,9599
YLR157C-A,9599
YOL094C,9599
YLR115W,9599
YBL015W,9599
YAL012W,9599
YMR036C,9599
YDR461W,9599
YGR027W-A,9599
YML041C,9599
YOR224C,9599
YLR170C,9599
YAL043C,9599
YCR086W,9599
YML075C,9599
YPL159C,9599
YPR007C,9599
YBL030C,9599
YLR205C,9599
YGL129C,9599
YER005W,9599
YGL097W,9599
YER167W,9599
YPL180W,9599
YGL067W,9599
YML060W,9599
YDR123C,9599
YHR118C,9599
YER093C,9599
YJR105W,9599
YDR372C,9599
YDR216W,9599
YIL149C,9599
YNL274C,9599
YLR277C,9599
YLR126C,9599
YOR327C,9599
YDL006W,9599
YGR280C,9599
YDR088C,9599
YMR080C,9599
YPL122C,9599
YML103C,9599
YPL192C,9599
YNL020C,9599
YBL052C,9599
YAL034W-A,9599
YJL125C,9599
YPR161C,9599
YGR169C,9599
YCL054W,9599
YOR353C,9599
YDR384C,9599
YNR006W,9599
YOL156W,9599
YDR202C,9599
YDR359C,9599
YEL051W,9599
YMR078C,9599
YOR343W-A,9599
YLR361C,9599
YOR208W,9599
YDL055C,9599
YOR362C,9599
YNL062C,9599
YML019W,9599
YIR012W,9599
YGR024C,9599
YHR176W,9599
YBR170C,9599
YOR074C,9599
YLR100W,9599
YBR161W,9599
YLR113W,9599
YBR172C,9599
YDR316W-B,9599
YDR310C,9599
YMR067C,9599
YLR295C,9599
YNR038W,9599
YKR097W,9599
YOR355W,9599
YGL155W,9599
YDR484W,9599
YGL192W,9599
YMR053C,9599
YDR195W,9599
YIR006C,9599
YPL128C,9599
YJL157C,9599
YGR285C,9599
YPL049C,9599
YPL135W,9599
YJR084W,9599
YKL176C,9599
YLR002C,9599
YNL128W,9599
YJR092W,9599
YLR376C,9599
YCR091W,9599
YLR303W,9599
YER104W,9599
YKR083C,9599
YDR142C,9599
YPR144C,9599
YGR005C,9599
YDR190C,9599
YOL139C,9599
YER125W,9599
YNL001W,9599
YHR158C,9599
YLR013W,9599
YGR158C,9599
YMR127C,9599
YGL243W,9599
YMR197C,9599
YDR013W,9599
YGR099W,9599
YIL080W,9599
YFR024C,9599
YPL152W,9599
YJR055W,9599
YHR143W-A,9599
YKR065C,9599
YML077W,9599
YGR056W,9599
YCR082W,9599
YPL240C,9599
YER054C,9599
YFL056C,9599
YPR183W,9599
YDR030C,9599
YNL312W,9599
YNL318C,9599
YOL151W,9599
YGR144W,9599
YDR489W,9599
YBL006C,9599
YPL170W,9599
YDR252W,9599
YOR229W,9599
YPL210C,9599
YIL063C,9599
YJL204C,9599
YCL024W,9599
YDL077C,9599
YCR077C,9599
YLR385C,9599
YJL209W,9599
YFL004W,9599
YPR158C-C,9599
YML112W,9599
YOL145C,9599
YNL023C,9599
YJL113W,9599
YGL068W,9599
YBR022W,9599
YGR101W,9599
YGR181W,9599
YLR196W,9599
YNL088W,9599
YGL150C,9599
YGL216W,9599
YJL176C,9599
YBL005W,9599
YOR067C,9599
YCR020C-A,9599
YEL062W,9599
YGR178C,9599
YPL097W,9599
YGR220C,9599
YHR148W,9599
YBR283C,9599
YPL101W,9599
YER032W,9599
YGR211W,9599
YDR446W,9599
YLR068W,9599
YLR337C,9599
YGL100W,9599
YBR199W,9599
YNL139C,9599
YKL014C,9599
YPR037C,9599
YOR356W,9599
YJL145W,9599
YIL132C,9599
YGL166W,9599
YOL124C,9599
YML010W,9599
YBL069W,9599
YGR222W,9599
YGL086W,9599
YPL212C,9599
YAR031W,9599
YNL245C,9599
YPL248C,9599
YHR026W,9599
YOR038C,9599
YBL051C,9599
YCR014C,9599
YPL110C,9599
YLR431C,9599
YKL120W,9599
YNL016W,9599
YBL020W,9599
YHR036W,9599
YHR027C,9599
YJR090C,9599
YHL048W,9599
YBL105C,9599
YAL035W,9599
YNL236W,9599
YDL106C,9599
YPR134W,9599
YKL148C,9599
YFL013C,9599
YOR119C,9599
YOR156C,9599
YMR006C,9599
YMR235C,9599
YJR068W,9599
YDL035C,9599
YAL016W,9599
YDR192C,9599
YBL098W,9599
YER151C,9599
YNL327W,9599
YDL120W,9599
YOR322C,9599
YPR065W,9599
YHL009W-A,9599
YAL017W,9599
YCR055C,9599
YDR425W,9599
YJL106W,9599
YOR270C,9599
YFR009W,9599
YMR192W,9599
YHL022C,9599
YPL213W,9599
YDR217C,9599
YBL055C,9599
YEL018W,9599
YPL218W,9599
YPL091W,9599
YPL043W,9599
YNL082W,9599
YFR047C,9599
YPL055C,9599
YGL252C,9599
YBR284W,9599
YIL018W,9599
YCR058C,9599
YML116W,9599
YJL087C,9599
YJR094C,9599
YBR088C,9599
YLR391W,9599
YBR085W,9599
YBR289W,9599
YDR213W,9599
YIL056W,9599
YLR268W,9599
YIL040W,9599
YPL065W,9599
YNL256W,9599
YGL206C,9599
YNL310C,9599
YOR343W-B,9599
YPL026C,9599
YBR145W,9599
YBR234C,9599
YIL033C,9599
YHR039C-B,9599
YOL038W,9599
YMR177W,9599
YOR182C,9599
YIL039W,9599
YGL022W,9599
YOR239W,9599
YLR410W-B,9599
YPR158C-D,9599
YDR414C,9599
YOR144C,9599
YPR070W,9599
YOR043W,9599
YPL177C,9599
YDL087C,9599
YML025C,9599
YCL062W,9599
YBR276C,9599
YML130C,9599
YOR245C,9599
YLR386W,9599
YKL138C-A,9599
YOL023W,9599
YER095W,9599
YOL068C,9599
YDR436W,9599
YKL060C,9599
YLR084C,9599
YDR162C,9599
YGR253C,9599
YML121W,9599
YNL046W,9599
YIL022W,9599
YJL090C,9599
YOL093W,9599
YDR392W,9599
YHR052W,9599
YKR072C,9599
YOR319W,9599
YLR318W,9599
YMR015C,9599
YKL086W,9599
YOR157C,9599
YJR076C,9599
YNL239W,9599
YER100W,9599
YPL269W,9599
YAR002W,9599
YNL284C-B,9599
YMR104C,9599
YPL031C,9599
YIL009W,9599
YER094C,9599
YDL160C,9599
YKL150W,9599
YLR155C,9599
YJL121C,9599
YGR088W,9599
YBR087W,9599
YPR078C,9599
YHR170W,9599
YOL113W,9599
YGL019W,9599
YGR104C,9599
YPR082C,9599
YJL034W,9599
YLR369W,9599
YOR295W,9599
YHR171W,9599
YMR004W,9599
YKL134C,9599
YIR004W,9599
YMR247C,9599
YOL129W,9599
YHR069C,9599
YLR035C-A,9599
YGL106W,9599
YBR110W,9599
YGR193C,9599
YIL038C,9599
YPR107C,9599
YGL226C-A,9599
YDR283C,9599
YOR098C,9599
YPL042C,9599
YDR214W,9599
YBR100W,9599
YOR095C,9599
YLR238W,9599
YFR004W,9599
YAL005C,9599
YHR085W,9599
YHL040C,9599
YNR067C,9599
YBR244W,9599
YLL056C,9599
YLR216C,9599
YNR057C,9599
YNL329C,9599
YDR243C,9599
YKL117W,9599
YOR061W,9599
YIL120W,9599
YER040W,9599
YNL123W,9599
YMR073C,9599
YGR165W,9599
YGL133W,9599
YDR302W,9599
YPL194W,9599
YER009W,9599
YLR452C,9599
YBR119W,9599
YDR078C,9599
YER120W,9599
YGR090W,9599
YNL288W,9599
YPL161C,9599
YNR031C,9599
YNL292W,9599
YML131W,9599
YJL058C,9599
YDR021W,9599
YFR005C,9599
YER038C,9599
YMR208W,9599
YFR019W,9599
YPL061W,9599
YLR266C,9599
YBR098W,9599
YOR216C,9599
YDR418W,9599
YBR298C,9599
YNR059W,9599
YPR176C,9599
YJL140W,9599
YMR240C,9599
YBR084W,9599
YDL243C,9599
YPL007C,9599
YLR448W,9599
YJL045W,9599
YDR180W,9599
YML126C,9599
YBR272C,9599
YMR026C,9599
YJR144W,9599
YGL124C,9599
YBR095C,9599
YPL020C,9599
YDR281C,9599
YDR312W,9599
YGR272C,9599
YIL123W,9599
YDR151C,9599
YNL270C,9599
YMR237W,9599
YNL229C,9599
YLR368W,9599
YFR030W,9599
YNL309W,9599
YJR045C,9599
YGR199W,9599
YJL010C,9599
YKL004W,9599
YDR097C,9599
YBR207W,9599
YDR435C,9599
YOL001W,9599
YLR353W,9599
YGR112W,9599
YIL097W,9599
YOR274W,9599
YOR094W,9599
YOR254C,9599
YJL031C,9599
YEL020W-A,9599
YIL008W,9599
YOR115C,9599
YKL013C,9599
YJR141W,9599
YMR061W,9599
YMR225C,9599
YDR246W,9599
YER110C,9599
YKR037C,9599
YGR254W,9599
YFL035C,9599
YLR429W,9599
YNL244C,9599
YJR001W,9599
YER053C,9599
YDL195W,9599
YDR276C,9599
YKL172W,9599
YDL098C,9599
YOR317W,9599
YOR321W,9599
YMR153W,9599
YIR011C,9599
YKR014C,9599
YMR301C,9599
YMR284W,9599
YDR346C,9599
YBL023C,9599
YGL153W,9599
YIL066C,9599
YNL182C,9599
YBR257W,9599
YDL145C,9599
YCR084C,9599
YBR002C,9599
YNL313C,9599
YGR098C,9599
YBR050C,9599
YGR013W,9599
YPL155C,9599
YDR177W,9599
YDR156W,9599
YCR106W,9599
YEL057C,9599
YBR040W,9599
YKR003W,9599
YDR270W,9599
YML028W,9599
YNL177C,9599
YNL233W,9599
YER138C,9599
YMR136W,9599
YKL019W,9599
YGR048W,9599
YNL015W,9599
YDR091C,9599
YDR363W,9599
YMR138W,9599
YHR167W,9599
YDR508C,9599
YKL074C,9599
YAR002C-A,9599
YDR376W,9599
YLL006W,9599
YKR086W,9599
YMR008C,9599
YHR001W-A,9599
YER027C,9599
YPL127C,9599
YJL104W,9599
YOR349W,9599
YKR031C,9599
YGL225W,9599
YLR181C,9599
YPR173C,9599
YOR002W,9599
YHR005C,9599
YML118W,9599
YOR047C,9599
YJL134W,9599
YDR170C,9599
YML057W,9599
YGL251C,9599
YBL071W-A,9599
YKR034W,9599
YPL036W,9599
YOR147W,9599
YCR044C,9599
YMR081C,9599
YLR116W,9599
YNL149C,9599
YPR179C,9599
YMR167W,9599
YCL035C,9599
YER179W,9599
YBR279W,9599
YOR233W,9599
YLR107W,9599
YGL051W,9599
YEL041W,9599
YNL328C,9599
YJL139C,9599
YBR217W,9599
YLR380W,9599
YMR116C,9599
YHL031C,9599
YKL125W,9599
YGL178W,9599
YCL014W,9599
YOR326W,9599
YLR224W,9599
YDL059C,9599
YMR054W,9599
YIL079C,9599
YDR004W,9599
YDR036C,9599
YGR188C,9599
YFR040W,9599
YFL049W,9599
YMR041C,9599
YDR356W,9599
YBL041W,9599
YPR158W-B,9599
YPL001W,9599
YCL074W,9599
YLR293C,9599
YDL101C,9599
YHR072W,9599
YGR036C,9599
YDR247W,9599
YML088W,9599
YIL072W,9599
YJL020C,9599
YPL255W,9599
YKL112W,9599
YOL148C,9599
YLR411W,9599
YCR035C,9599
YER145C,9599
YHR056C,9599
YMR109W,9599
YHL028W,9599
YEL050C,9599
YDL135C,9599
YPL095C,9599
YPR113W,9599
YBR192W,9599
YOL004W,9599
YBL102W,9599
YIR028W,9599
YIL173W,9599
YNL279W,9599
YMR043W,9599
YOR332W,9599
YJL146W,9599
YOR272W,9599
YGL053W,9599
YLR197W,9599
YKL040C,9599
YOR281C,9599
YCL031C,9599
YDR523C,9599
YOR329C,9599
YIL125W,9599
YLL021W,9599
YML113W,9599
YDL078C,9599
YLL031C,9599
YDR085C,9599
YBR250W,9599
YLR321C,9599
YEL024W,9599
YCL043C,9599
YBL047C,9599
YCL044C,9599
YML086C,9599
YPR034W,9599
YML036W,9599
YGR170W,9599
YHR072W-A,9599
YOR145C,9599
YIL016W,9599
YAL011W,9599
YGL207W,9599
YNL273W,9599
YGL190C,9599
YPR125W,9599
YGL172W,9599
YPL133C,9599
YNL298W,9599
YNL304W,9599
YMR182C,9599
YGL066W,9599
YOR085W,9599
YHR154W,9599
YKL020C,9599
YBR193C,9599
YJL198W,9599
YNL169C,9599
YMR012W,9599
YKL129C,9599
YNL201C,9599
YML067C,9599
YDL132W,9599
YDL020C,9599
YKL203C,9599
YOL135C,9599
YDR034C-D,9599
YGL222C,9599
YKL149C,9599
YCL025C,9599
YKL011C,9599
YDR087C,9599
YNL127W,9599
YCL026C-A,9599
YOR372C,9599
YDR210W-D,9599
YBR069C,9599
YGL169W,9599
YER012W,9599
YER030W,9599
YNL326C,9599
YBR294W,9599
YBR160W,9599
YPL046C,9599
YAL026C,9599
YNL068C,9599
YDL015C,9599
YPL139C,9599
YDR179C,9599
YPR185W,9599
YHR160C,9599
YHR183W,9599
YPR165W,9599
YCR005C,9599
YOR363C,9599
YFL033C,9599
YLL008W,9599
YGR092W,9599
YIL140W,9599
YGL151W,9599
YOR076C,9599
YML080W,9599
YBL004W,9599
YGR008C,9599
YOR068C,9599
YLL041C,9599
YNL197C,9599
YLR078C,9599
YBR036C,9599
YKR063C,9599
YAL021C,9599
YJR029W,9599
YOR088W,9599
YJL062W,9599
YIL155C,9599
YOL060C,9599
YPL160W,9599
YNL166C,9599
YDR200C,9599
YNL014W,9599
YPL145C,9599
YDR224C,9599
YCR028C,9599
YDR361C,9599
YFL035C-A,9599
YPL195W,9599
YDL147W,9599
YOR023C,9599
YIL026C,9599
YEL016C,9599
YHL003C,9599
YDR121W,9599
YNL135C,9599
YNL118C,9599
YER070W,9599
YGR030C,9599
YNL213C,9599
YNL248C,9599
YKR054C,9599
YCR052W,9599
YOL045W,9599
YDR210C-D,9599
YGL142C,9599
YFR037C,9599
YAL029C,9599
YJL115W,9599
YGR077C,9599
YDR495C,9599
YNL148C,9599
YJL073W,9599
YJL191W,9599
YOR025W,9599
YIL139C,9599
YDR279W,9599
YKR085C,9599
YGL229C,9599
YDR480W,9599
YFL002W-A,9599
YDR381W,9599
YBR081C,9599
YHR120W,9599
YOL121C,9599
YOR185C,9599
YNL151C,9599
YOR320C,9599
YLL042C,9599
YDR273W,9599
YMR065W,9599
YOR253W,9599
YBR106W,9599
YLR071C,9599
YNL272C,9599
YAR007C,9599
YDR421W,9599
YPR162C,9599
YPL018W,9599
YAL015C,9599
YNL210W,9599
YAL056W,9599
YGL167C,9599
YPL076W,9599
YMR272C,9599
YPL126W,9599
YOL049W,9599
YDR429C,9599
YDL201W,9599
YMR060C,9599
YJL129C,9599
YNL145W,9599
YER003C,9599
YDR118W,9599
YMR308C,9599
YOR316C,9599
YJR091C,9599
YNL331C,9599
YLR377C,9599
YNL103W,9599
YIL103W,9599
YPL060W,9599
YGR177C,9599
YOL105C,9599
YER116C,9599
YOL112W,9599
YAL059W,9599
YBL032W,9599
YLR039C,9599
YBR041W,9599
YPR046W,9599
YBR086C,9599
YGR078C,9599
YBR112C,9599
YBR065C,9599
YML046W,9599
YDR172W,9599
YDR329C,9599
YIL167W,9599
YLR075W,9599
YDR320C-A,9599
YGL045W,9599
YPL008W,9599
YLR055C,9599
YLR193C,9599
YMR117C,9599
YDL213C,9599
YER164W,9599
YGR002C,9599
YOR084W,9599
YJL214W,9599
YPL232W,9599
YCL004W,9599
YBR043C,9599
YPR067W,9599
YPL082C,9599
YLR069C,9599
YCR020W-B,9599
YLR383W,9599
YHR077C,9599
YDR488C,9599
YER026C,9599
YDR167W,9599
YOR288C,9599
YNL112W,9599
YHR197W,9599
YPR100W,9599
YDR545W,9599
YDR038C,9599
YBR267W,9599
YIL154C,9599
YHR055C,9599
YJL081C,9599
YLR160C,9599
YOR250C,9599
YFL009W,9599
YPR163C,9599
YNL339C,9599
YJL173C,9599
YKL101W,9599
YBR280C,9599
YLR129W,9599
YGL145W,9599
YAL053W,9599
YPR054W,9599
YJL099W,9599
YHR092C,9599
YCR038C,9599
YJR053W,9599
YMR051C,9599
YIR017C,9599
YCR060W,9599
YLR086W,9599
YJR086W,9599
YMR011W,9599
YPR017C,9599
YDL208W,9599
YGR180C,9599
YNL267W,9599
YOL009C,9599
YDR218C,9599
YLR242C,9599
YKL070W,9599
YOR257W,9599
YBR196C,9599
YKL025C,9599
YMR030W,9599
YMR014W,9599
YMR079W,9599
YDR076W,9599
YLR032W,9599
YCR028C-A,9599
YLR316C,9599
YBL033C,9599
YMR202W,9599
YEL036C,9599
YCR089W,9599
YGR085C,9599
YLR138W,9599
YDL019C,9599
YLL035W,9599
YLR110C,9599
YMR246W,9599
YHR123W,9599
YDL153C,9599
YJR093C,9599
YOL020W,9599
YNL126W,9599
YPR122W,9599
YGL211W,9599
YGR119C,9599
YGR135W,9599
YDR451C,9599
YKL073W,9599
YDR238C,9599
YML039W,9599
YPL098C,9599
YLR088W,9599
YPL190C,9599
YGL162W,9599
YLR096W,9599
YDL200C,9599
YLR426W,9599
YPL028W,9599
YJL093C,9599
YCR048W,9599
YLR328W,9599
YML047C,9599
YGR279C,9599
YOR008C,9599
YCR088W,9599
YKL175W,9599
YBL056W,9599
YLL011W,9599
YML048W,9599
YKR101W,9599
YGR059W,9599
YOR011W,9599
YGL212W,9599
YHR157W,9599
YGR161C,9599
YDR292C,9599
YML105C,9599
YHR059W,9599
YPL118W,9599
YDL097C,9599
YJL208C,9599
YNL006W,9599
YIL128W,9599
YIL143C,9599
YPR005C,9599
YGL104C,9599
YDR259C,9599
YBR070C,9599
YPR178W,9599
YGL219C,9599
YDR210W-B,9599
YFL002W-B,9599
YMR276W,9599
YGL027C,9599
YLR233C,9599
YPL187W,9599
YGR004W,9599
YBR077C,9599
YMR229C,9599
YOR026W,9599
YLR262C,9599
YKL045W,9599
YLR176C,9599
YDR166C,9599
YEL066W,9599
YCR002C,9599
YPR171W,9599
YBR179C,9599
YGR072W,9599
YDL002C,9599
YKL002W,9599
YDL090C,9599
YOR020C,9599
YOL031C,9599
YJL042W,9599
YBL026W,9599
YOL147C,9599
YAL054C,9599
YBL082C,9599
YDL056W,9599
YBR186W,9599
YNL275W,9599
YPL202C,9599
YER008C,9599
YLR335W,9599
YNL214W,9599
YER171W,9599
YOR297C,9599
YJR025C,9599
YAR044W,9599
YDR524C,9599
YOR099W,9599
YPL125W,9599
YDR341C,9599
YML021C,9599
YOR083W,9599
YMR293C,9599
YMR211W,9599
YLR186W,9599
YHR099W,9599
YHR004C,9599
YKR068C,9599
YBL106C,9599
YPL124W,9599
YJR046W,9599
YIL076W,9599
YDR411C,9599
YFR003C,9599
YBR288C,9599
YHR043C,9599
YGR216C,9599
YGR217W,9599
YDR464W,9599
YCL032W,9599
YDR481C,9599
YML065W,9599
YLR450W,9599
YPL224C,9599
YPL130W,9599
YCR010C,9599
YGL244W,9599
YAL023C,9599
YDR465C,9599
YKR019C,9599
YNR052C,9599
YJL178C,9599
YGL175C,9599
