Gene,Original Label,Modern Label,Confidence,Background Confidence,AG Rank,ST Rank,SPELL Rank,MEFIT Rank,bioPIXIE Rank,ST Diff,SPELL Diff,MEFIT Diff,bioPIXIE Diff
YDR213W,-1,-1,1.082440287878592,1.3025273044110666,4373,3527,5018.0,2406,2438,846,-645.0,1967,1935
YNL335W,-1,-1,1.082358424780433,0.8343342585451685,4374,4970,4978.0,4849,4087,-596,-604.0,-475,287
YCL002C,0,0,1.0821743048950583,0.984272708678145,4375,5329,3198.0,3198,3655,-954,1177.0,1177,720
YDR218C,-1,-1,1.0821296239416756,0.9711230936912045,4376,3986,5464.0,4868,4377,390,-1088.0,-492,-1
YLR277C,-1,-1,1.0821145313407132,0.8439452779068756,4377,2458,406.0,2021,4589,1919,3971.0,2356,-212
YDR480W,-1,-1,1.0818807365830074,0.6328685265599646,4378,3398,3032.0,3500,2264,980,1346.0,878,2114
YLR432W,-1,-1,1.080637679686268,1.0094967369806875,4379,249,4872.0,4697,3732,4130,-493.0,-318,647
YKL197C,-1,-1,1.0798245616435647,0.8764094012744021,4380,2626,3001.0,1454,1443,1754,1379.0,2926,2937
YDR522C,-1,-1,1.0793440339272606,0.8781238641203125,4381,4029,5474.0,5279,4496,352,-1093.0,-898,-115
YPL193W,-1,-1,1.079023670873599,0.8206067845083082,4382,3163,4523.0,4840,3002,1219,-141.0,-458,1380
YDL010W,-1,-1,1.07901769838558,0.7805102432201919,4383,5796,3518.0,2878,3218,-1413,865.0,1505,1165
YGL260W,0,0,1.0787362211389455,0.9062349214547203,4384,5105,5389.0,5573,5119,-721,-1005.0,-1189,-735
YKL027W,-1,-1,1.0782668392904504,0.8687494451556694,4385,5558,2601.0,681,336,-1173,1784.0,3704,4049
YMR013C,-1,-1,1.0780889783166125,0.8537610165531593,4386,4008,3075.0,1446,1233,378,1311.0,2940,3153
YBR164C,-1,-1,1.0778028978157543,1.024626124345409,4387,1534,703.0,536,970,2853,3684.0,3851,3417
YJR010C-A,-1,-1,1.0778023067884102,0.728393404500383,4388,1571,2238.0,501,673,2817,2150.0,3887,3715
YOL121C,-1,-1,1.0774398054146839,0.794294772577271,4389,1897,5431.0,3959,5076,2492,-1042.0,430,-687
YJL014W,-1,-1,1.0766145179193176,0.7947524529149863,4391,2921,852.0,876,1057,1470,3539.0,3515,3334
YHL040C,-1,-1,1.076180878067445,0.9765289223397597,4392,3884,5081.0,5706,5489,508,-689.0,-1314,-1097
YHR111W,-1,-1,1.0758841237845178,0.9759461849342372,4393,3480,1170.0,1165,1141,913,3223.0,3228,3252
YER069W,-1,-1,1.0755108076030622,1.1155080008404659,4394,2318,4129.0,1855,1496,2076,265.0,2539,2898
YNL151C,-1,-1,1.0751822500037933,0.5962360210328065,4395,692,4370.0,5396,5028,3703,25.0,-1001,-633
YCL024W,-1,-1,1.0745333238186952,0.7640357609292726,4396,2509,3839.0,4673,4518,1887,557.0,-277,-122
YGR104C,-1,-1,1.0739610949586966,0.7008265988641516,4397,3280,3185.0,5644,5660,1117,1212.0,-1247,-1263
YLR359W,-1,-1,1.0736867740170328,0.8549958687622393,4398,2110,3683.0,5465,4826,2288,715.0,-1067,-428
YDL133C-A,-1,-1,1.0731785826518865,0.8895006827531243,4399,2906,5588.0,3407,1960,1493,-1189.0,992,2439
YLR464W,0,0,1.0726689457179543,0.9434338513907189,4400,5361,5416.0,5257,3736,-961,-1016.0,-857,664
YPL021W,-1,-1,1.072588449600571,0.8144589588862132,4401,4199,5521.0,3565,2626,202,-1120.0,836,1775
YDR531W,-1,-1,1.0713895037993342,0.9929110814277127,4402,3703,1624.0,3342,2952,699,2778.0,1060,1450
YPL211W,-1,-1,1.0710416868953647,0.46673423160271427,4404,216,3999.0,2228,4918,4188,405.0,2176,-514
YDL247W,-1,-1,1.0703375667868975,0.8970311846932733,4405,4165,5378.0,5133,4387,240,-973.0,-728,18
YJL045W,-1,-1,1.0699404240502213,0.8849170083876101,4406,3985,4493.0,5069,5052,421,-87.0,-663,-646
YPR031W,-1,-1,1.0698310271976237,0.6869465521947337,4407,1835,3158.0,3576,2159,2572,1249.0,831,2248
YIL147C,-1,-1,1.0696596092137391,0.8873135682222097,4408,4106,3764.0,1442,1176,302,644.0,2966,3232
YLR453C,-1,-1,1.0695570828225798,0.8206479404825924,4409,4175,5004.0,3101,2145,234,-595.0,1308,2264
YIL146C,0,1,1.0694268125884547,0.6115614568793679,4410,2692,4700.0,3779,3802,1718,-290.0,631,608
YBR281C,-1,-1,1.0689952787301855,0.7634199001314166,4411,2424,1809.0,1800,1050,1987,2602.0,2611,3361
YGL201C,-1,-1,1.0672840220842532,0.7792511326246576,4413,3367,3006.0,4580,3287,1046,1407.0,-167,1126
YCL004W,-1,-1,1.0667893586535298,0.8532654603862575,4414,3545,4125.0,3437,3789,869,289.0,977,625
YGR198W,-1,-1,1.0665475470934085,0.7468342053523923,4415,3387,2457.0,2800,1820,1028,1958.0,1615,2595
YNL145W,-1,-1,1.0661876513260211,0.718220123427387,4416,3214,4443.0,5352,5432,1202,-27.0,-936,-1016
YHR206W,-1,-1,1.065777388161528,0.8635894890116992,4417,2173,3761.0,4509,3036,2244,656.0,-92,1381
YFL034C-B,-1,-1,1.0656775795146376,0.7442134374589429,4418,3862,5575.0,5171,3840,556,-1157.0,-753,578
YPL255W,-1,-1,1.0649847413697642,0.47565775294399204,4419,819,2939.0,5165,5762,3600,1480.0,-746,-1343
YIL031W,-1,-1,1.0645269085234867,0.9388904068565033,4420,3582,3522.0,481,347,838,898.0,3939,4073
YPR062W,0,0,1.0641678072467535,0.961953017571379,4421,2340,2162.0,1772,2429,2081,2259.0,2649,1992
YKL045W,-1,-1,1.0633672798598954,0.5422322920473096,4422,1554,1888.0,4191,4676,2868,2534.0,231,-254
YHR179W,-1,-1,1.0632965308418887,1.0877483472262344,4423,4941,4352.0,5736,5618,-518,71.0,-1313,-1195
YOR160W,0,0,1.063194128924501,0.9592088592933168,4424,2102,1911.0,4532,3705,2322,2513.0,-108,719
YJL097W,-1,-1,1.0627476790038768,1.0031040142446839,4425,2394,1709.0,4156,5135,2031,2716.0,269,-710
YEL076C,0,0,1.0625149645580503,0.9202724682167808,4426,4734,5472.0,5293,3853,-308,-1046.0,-867,573
YDR520C,-1,-1,1.0614611042250772,0.7153536632683724,4427,4433,3499.0,2044,1946,-6,928.0,2383,2481
YHR153C,-1,-1,1.06133337887729,0.8127396285116032,4428,2376,4384.0,3914,4799,2052,44.0,514,-371
YJL165C,-1,-1,1.0607650877606727,0.7151108619033341,4429,908,3548.0,4238,4545,3521,881.0,191,-116
YNL238W,-1,-1,1.0605858450164338,0.875570260263926,4430,3293,1136.0,2837,1866,1137,3294.0,1593,2564
YGR122W,-1,-1,1.0603948363777762,0.768326526837969,4431,3614,3402.0,2041,1944,817,1029.0,2390,2487
YNL221C,-1,-1,1.0601098758954846,0.776914265363687,4432,2641,3766.0,5205,4630,1791,666.0,-773,-198
YJL205C,0,0,1.0599683223370306,0.8832588103416312,4433,3363,5724.0,2510,2446,1070,-1291.0,1923,1987
YJL087C,-1,-1,1.059425872655775,0.8202475641380667,4434,3166,3704.0,2912,2245,1268,730.0,1522,2189
YJL157C,-1,-1,1.0590615993488335,0.5980465292792159,4435,2874,3551.0,5657,5656,1561,884.0,-1222,-1221
YAL064W,0,0,1.0588435154118223,1.00006429031504,4436,5374,5483.0,5698,5285,-938,-1047.0,-1262,-849
YDR020C,-1,-1,1.058143588195661,0.9224852718180444,4437,5390,4186.0,4589,2836,-953,251.0,-152,1601
YBR065C,-1,-1,1.058056594324326,0.9961089773914572,4438,3992,3956.0,618,676,446,482.0,3820,3762
YPL278C,0,0,1.057924000267497,0.9851751953561558,4439,5843,5427.0,4602,4197,-1404,-988.0,-163,242
YGR106C,-1,-1,1.0577478318023468,0.5369491386120936,4440,5761,2282.0,1443,5230,-1321,2158.0,2997,-790
YJR097W,-1,-1,1.0576948864820475,0.668635826669646,4441,2738,4141.0,4244,2663,1703,300.0,197,1778
YAL011W,-1,-1,1.0564163489836063,0.8074639742804054,4442,3674,4139.0,3858,1661,768,303.0,584,2781
YMR047C,-1,-1,1.0563428696401105,0.7901963217389075,4443,2572,1553.0,4802,5690,1871,2890.0,-359,-1247
YKL183W,-1,-1,1.0552947596719344,0.6884189559714511,4444,5350,2297.0,3113,2143,-906,2147.0,1331,2301
YPL268W,-1,-1,1.0550669028373536,0.6372655816630235,4445,2386,1947.0,4129,2173,2059,2498.0,316,2272
YHR159W,0,0,1.0550115488603444,0.8488326636516129,4446,5086,3790.0,3466,2057,-640,656.0,980,2389
YOR368W,-1,-1,1.0546142965399041,0.636074856715896,4447,2408,1857.0,1788,1606,2039,2590.0,2659,2841
YLL011W,-1,-1,1.0542575363850522,0.7738376558712912,4448,2241,3924.0,5113,4836,2207,524.0,-665,-388
YDR165W,-1,-1,1.0539382531748203,0.45404155769134863,4449,2064,5056.0,5433,5512,2385,-607.0,-984,-1063
YOR210W,-1,-1,1.0538530991284434,0.8489163674711369,4450,299,3840.0,3423,5262,4151,610.0,1027,-812
YOL068C,-1,-1,1.0530330826177032,0.7910183048599101,4451,3876,681.0,2381,4989,575,3770.0,2070,-538
YOR324C,-1,-1,1.052753512128563,0.7429975915914214,4452,2801,1480.0,2032,1503,1651,2972.0,2420,2949
YPR162C,-1,-1,1.0523352032293103,0.8036036645876738,4453,1576,1945.0,4125,4174,2877,2508.0,328,279
YPL001W,-1,-1,1.0515927843258766,0.8461918954499653,4454,2520,1330.0,1007,1223,1934,3124.0,3447,3231
YGL168W,-1,-1,1.0514130461626423,0.708324837269426,4455,3085,3511.0,878,858,1370,944.0,3577,3597
YPL160W,-1,-1,1.051148293662571,0.8515046099508852,4456,1900,3608.0,3907,2090,2556,848.0,549,2366
YIL060W,0,0,1.050995239151452,0.9868966549921665,4457,4484,3785.0,3996,4170,-27,672.0,461,287
YGR128C,-1,-1,1.0506822138043221,0.49062416029848255,4458,502,4928.0,5771,5228,3956,-470.0,-1313,-770
YGR058W,-1,-1,1.050660895016379,0.8086976775517856,4459,4498,3098.0,3975,4048,-39,1361.0,484,411
YBR252W,0,0,1.050487660005421,0.9276458777036699,4460,484,2858.0,760,743,3976,1602.0,3700,3717
YBR155W,-1,-1,1.0504715049828957,0.7308491855428547,4461,611,4665.0,1337,849,3850,-204.0,3124,3612
YEL022W,-1,-1,1.050288287153144,0.9527563855720083,4463,2504,3593.0,4886,3900,1959,870.0,-423,563
YLR082C,0,0,1.0499388369436036,0.8749614714537206,4464,3951,3125.0,4407,2833,513,1339.0,57,1631
YJL183W,-1,-1,1.0496989474994336,0.4870908673874274,4465,491,1127.0,281,304,3974,3338.0,4184,4161
YOR271C,-1,-1,1.0495248483995834,0.699589150177586,4466,5619,3444.0,747,265,-1153,1022.0,3719,4201
YDR379W,-1,-1,1.0494855406086245,0.6920702280949813,4467,2788,3398.0,4155,3044,1679,1069.0,312,1423
YJL186W,-1,-1,1.0490961813864237,0.834959612317203,4468,2550,1983.0,2416,2069,1918,2485.0,2052,2399
YJL197W,-1,1,1.0489399743651202,0.7324889606430726,4469,5234,1492.0,3699,3259,-765,2977.0,770,1210
YIL009W,-1,-1,1.0488204217019552,0.5381905338503078,4470,307,3177.0,5129,4757,4163,1293.0,-659,-287
YHR088W,-1,-1,1.0485868937374947,0.6354199547178986,4471,2332,5082.0,5424,5728,2139,-611.0,-953,-1257
YHR144C,0,0,1.048516538284139,0.9067191391099885,4472,82,3888.0,3646,2638,4390,584.0,826,1834
YBL018C,-1,-1,1.0481302508649355,0.6841953164122128,4473,447,4423.0,4422,3699,4026,50.0,51,774
YDR042C,0,0,1.0481276256952456,0.9129259622920314,4474,4274,5178.0,2544,2744,200,-704.0,1930,1730
YER151C,-1,-1,1.0479839623509766,0.9061648145024631,4475,2049,1470.0,4310,3992,2426,3005.0,165,483
YMR017W,-1,-1,1.047952708637643,0.5660556228745677,4476,3572,5258.0,4361,3425,904,-782.0,115,1051
YPR171W,-1,-1,1.047853742553267,0.7964520583331249,4477,632,2983.0,239,113,3845,1494.0,4238,4364
YCL048W,-1,-1,1.047507832953316,0.9022860196084064,4478,2488,5480.0,3797,2970,1990,-1002.0,681,1508
YOR058C,-1,-1,1.047302790766883,0.7210266165190179,4479,2703,2973.0,657,688,1776,1506.0,3822,3791
YLR323C,-1,-1,1.0471557804611986,0.9189331687623594,4480,5036,3550.0,3725,4038,-556,930.0,755,442
YNR026C,-1,-1,1.0463989237379172,0.792300101953244,4481,1348,1461.0,3626,4035,3133,3020.0,855,446
YIL140W,-1,-1,1.045127628538423,0.7288669881566805,4482,3530,3099.0,5194,5772,952,1383.0,-712,-1290
YMR165C,-1,-1,1.044899856615923,0.738845466903166,4483,3323,3926.0,3005,2248,1160,557.0,1478,2235
YBR084C-A,-1,-1,1.0447784963950604,0.43621641807823336,4484,2257,5346.0,3471,5130,2227,-862.0,1013,-646
YNL123W,-1,-1,1.0447098248063804,0.7944391805394732,4485,615,1804.0,4161,3476,3870,2681.0,324,1009
YMR306W,-1,-1,1.0445448182701706,0.8253511366924348,4486,3625,5038.0,3430,1789,861,-552.0,1056,2697
YAR014C,-1,-1,1.0439072413715773,0.7209095541461464,4487,3477,3779.0,5145,4569,1010,708.0,-658,-82
YHR064C,-1,-1,1.0437800848555423,0.6354598463733642,4488,1795,4032.0,4616,3623,2693,456.0,-128,865
YLR452C,-1,-1,1.0435605297634702,0.5953129674544564,4489,1590,3181.0,2924,2285,2899,1308.0,1565,2204
YGL142C,-1,-1,1.0434318727585012,0.8299162087157405,4490,4014,1961.0,5124,5247,476,2529.0,-634,-757
YLR054C,-1,-1,1.0431655181382231,0.6292375410725024,4491,4013,5333.0,3140,3107,478,-842.0,1351,1384
YIL001W,0,0,1.0431016103147033,0.8982421385362157,4492,5584,2284.0,2533,1836,-1092,2208.0,1959,2656
YNL217W,-1,-1,1.0427106211330006,0.6601135169444533,4493,5271,3118.0,3869,5171,-778,1375.0,624,-678
YLR138W,-1,-1,1.0426976070432605,0.8906201610206399,4494,2433,3055.0,4590,4278,2061,1439.0,-96,216
YMR172W,-1,-1,1.042600367374406,0.7336693513792985,4495,2840,2323.0,3222,4032,1655,2172.0,1273,463
YEL018W,-1,-1,1.0422951105067473,0.791236939705385,4496,3888,1454.0,2188,4930,608,3042.0,2308,-434
YGL001C,-1,-1,1.0419727095854496,0.6974041981494293,4497,2665,855.0,734,661,1832,3642.0,3763,3836
YLR094C,0,0,1.0416198123001053,0.9067454226070522,4498,3422,1831.0,3679,3457,1076,2667.0,819,1041
YOR295W,-1,-1,1.0413163431925687,0.729767477585011,4499,2867,3399.0,3195,3924,1632,1100.0,1304,575
YKL181W,-1,-1,1.0412247547667897,0.8491944792174613,4500,325,4709.0,4477,4459,4175,-209.0,23,41
YPR122W,-1,-1,1.0408523115970774,0.7177119209230114,4501,3870,3467.0,5429,5358,631,1034.0,-928,-857
YDR236C,-1,-1,1.040764548888285,0.7664655373005296,4502,3300,2044.0,2015,1895,1202,2458.0,2487,2607
YML119W,0,0,1.0405291581671394,0.9086744225853238,4503,5966,1628.0,2519,3514,-1463,2875.0,1984,989
YDL136W,-1,-1,1.040490937848648,0.6371200414042014,4504,1189,5479.0,1997,5576,3315,-975.0,2507,-1072
YDR444W,-1,-1,1.0401277509991995,0.7070247627066958,4505,5645,2676.0,2887,2043,-1140,1829.0,1618,2462
YOL097C,-1,-1,1.0397113020905477,0.6861725746626349,4506,1400,3290.0,5126,4093,3106,1216.0,-620,413
YOR175C,-1,-1,1.039517258232582,0.8439204130573227,4507,5535,2043.0,1928,1315,-1028,2464.0,2579,3192
YMR107W,0,0,1.0391311081583627,0.8737115945277734,4508,4985,5432.0,4639,2382,-477,-924.0,-131,2126
YLR381W,-1,-1,1.0390069203194743,0.8140100462103699,4509,3591,2921.0,3575,1668,918,1588.0,934,2841
YHL018W,-1,-1,1.0389618892334178,0.6927824849786761,4510,5022,5209.0,1863,1210,-512,-699.0,2647,3300
YOR186W,0,0,1.0385508250868962,0.8498227724067529,4511,5395,5244.0,5738,5365,-884,-733.0,-1227,-854
YOR312C,-1,-1,1.038531541512041,0.3578018376002316,4512,2491,5267.0,2868,5450,2021,-755.0,1644,-938
YER087C-B,-1,-1,1.0385066372548748,0.9027570813660568,4513,3558,5609.0,4483,3974,955,-1096.0,30,539
YLR004C,-1,-1,1.038202083976326,0.8942678656449374,4514,3361,4703.0,3862,3807,1153,-189.0,652,707
YPL279C,0,-1,1.037812203168869,1.0366102282097263,4515,5228,5028.0,4927,4487,-713,-513.0,-412,28
YDR331W,-1,-1,1.0377748663464705,0.7695726881510532,4516,3118,2069.0,3170,4153,1398,2447.0,1346,363
YLR420W,0,0,1.0369683814173687,0.8746720385479563,4517,1997,2781.0,1033,755,2520,1736.0,3484,3762
YAL020C,-1,-1,1.036764271557331,0.6631798400806229,4518,3577,3983.0,2540,1295,941,535.0,1978,3223
YOL028C,-1,-1,1.0362037714615375,0.8523773717574274,4519,2197,4447.0,2990,3089,2322,72.0,1529,1430
YER185W,-1,-1,1.0357530589053732,0.8421995854722841,4520,4292,5327.0,3990,3132,228,-807.0,530,1388
YLL016W,-1,-1,1.0348105379965848,0.9135505161036989,4521,3629,5280.0,3265,3243,892,-759.0,1256,1278
YLL017W,-1,-1,1.0347817112875735,0.6728744852292153,4522,3989,5307.0,2595,2748,533,-785.0,1927,1774
YIL064W,-1,-1,1.034628411342284,0.9579269183343013,4523,1708,3906.0,3150,1852,2815,617.0,1373,2671
YDR389W,-1,-1,1.034131231288353,0.6744559141761215,4524,2222,2484.0,200,489,2302,2040.0,4324,4035
YLR084C,-1,-1,1.0336845868941908,0.984756829332023,4525,2138,2872.0,5427,5588,2387,1653.0,-902,-1063
YBL054W,-1,-1,1.0332001304688925,0.6620985742530093,4526,1862,5122.0,5578,5313,2664,-596.0,-1052,-787
YJL127C,-1,-1,1.0329902132158866,0.9359916885222438,4527,1208,4865.0,1626,1012,3319,-338.0,2901,3515
YJL039C,0,0,1.0329065943460265,0.9135043763630524,4528,3542,4043.0,3749,1825,986,485.0,779,2703
YOR315W,-1,-1,1.032556788560873,0.5365744175791405,4529,1567,3446.0,3903,4673,2962,1083.0,626,-144
YOR044W,-1,-1,1.0320694113295235,0.8129644319627839,4530,4325,3386.0,3906,4168,205,1144.0,624,362
YDR326C,-1,-1,1.0316519046838055,0.7917888726282737,4531,2031,4205.0,3405,1649,2500,326.0,1126,2882
YGL097W,-1,-1,1.0310085490345955,0.6757570620184206,4532,525,1268.0,3793,4443,4007,3264.0,739,89
YGR280C,-1,-1,1.030803225332213,0.4784849108699449,4533,1319,4808.0,5708,5385,3214,-275.0,-1175,-852
YKR025W,-1,-1,1.0306894405784008,0.8561290607114818,4534,1640,3462.0,5459,5061,2894,1072.0,-925,-527
YDR261C,-1,-1,1.0303717873945921,0.7829542874771069,4535,1783,1990.0,1625,1860,2752,2545.0,2910,2675
YLR181C,-1,-1,1.0303153604224413,0.8521727563294481,4536,3721,667.0,2564,4990,815,3869.0,1972,-454
YDR206W,-1,-1,1.0298946530942967,0.721902346199755,4537,3819,3265.0,4690,4746,718,1272.0,-153,-209
YER176W,-1,-1,1.0290396240076976,0.9387777785691529,4538,3068,3334.0,3678,2965,1470,1204.0,860,1573
YMR183C,-1,-1,1.0289356369904414,0.5776553740039051,4539,1549,604.0,2117,3160,2990,3935.0,2422,1379
YPR022C,-1,-1,1.0288665399713788,0.6007467613162069,4540,4334,851.0,1513,2020,206,3689.0,3027,2520
YAR023C,0,0,1.0284096509619745,0.8780291910271202,4541,4955,3976.0,3941,2278,-414,565.0,600,2263
YKR056W,-1,-1,1.0283299368209469,0.5269803492897888,4542,2740,3905.0,5353,5646,1802,637.0,-811,-1104
YGL100W,-1,-1,1.0283287756903443,0.8467389045583584,4543,1176,277.0,806,5080,3367,4266.0,3737,-537
YMR132C,0,0,1.0276316427988206,0.8868691877268593,4544,4924,4171.0,3332,2362,-380,373.0,1212,2182
YOR197W,-1,-1,1.0275170056004368,0.7786864559771033,4545,638,1866.0,3119,2050,3907,2679.0,1426,2495
YBR162C,-1,-1,1.0274393351938196,0.6519968901280451,4546,3585,4027.0,1421,981,961,519.0,3125,3565
YER029C,-1,-1,1.0272094848493258,0.5024827100086336,4547,2428,2914.0,3772,5133,2119,1633.0,775,-586
YNL021W,-1,-1,1.026730212901613,0.7674287099472512,4548,3831,1165.0,1993,3908,717,3383.0,2555,640
YOL142W,-1,-1,1.0266358323484481,0.5339080772994221,4549,2042,2314.0,3147,4993,2507,2235.0,1402,-444
YPL209C,-1,-1,1.0261873050096506,0.8559728739862551,4550,3346,4941.0,5648,5120,1204,-391.0,-1098,-570
YLR424W,-1,-1,1.0255666690583,0.8164324505563267,4551,2583,1854.0,4958,4688,1968,2697.0,-407,-137
YGR264C,-1,-1,1.0250557227852102,0.629876253043009,4552,164,4671.0,5399,4513,4388,-119.0,-847,39
YBR289W,-1,-1,1.0248326164653558,0.7961387516383909,4553,1635,1623.0,981,672,2918,2930.0,3572,3881
YML047C,-1,-1,1.0246669283125571,0.6540735216717309,4554,3825,5539.0,4939,3018,729,-985.0,-385,1536
YER038C,-1,-1,1.0242404318944422,0.7568809525273357,4555,3171,5035.0,4225,4061,1384,-480.0,330,494
YPL085W,-1,-1,1.0234688945270762,0.7763004215844446,4556,2810,3678.0,5602,5252,1746,878.0,-1046,-696
YDL226C,-1,-1,1.0225541519815335,0.5410414110882505,4557,3517,453.0,286,283,1040,4104.0,4271,4274
YJL187C,-1,-1,1.022536372888588,0.7111901060550734,4558,1786,1645.0,1022,1067,2772,2913.0,3536,3491
YGL246C,-1,-1,1.0221032013079363,0.9433502605222381,4559,777,4048.0,5161,5276,3782,511.0,-602,-717
YPR095C,-1,-1,1.0219632464120845,0.6833640342559876,4560,2164,3689.0,3713,3125,2396,871.0,847,1435
YER051W,-1,-1,1.0217217982127638,0.8114466313171105,4561,3070,3069.0,3761,3569,1491,1492.0,800,992
YHR101C,-1,-1,1.0215078016776524,0.7775539963763681,4563,3602,2637.0,2319,3209,961,1926.0,2244,1354
YKL179C,-1,-1,1.0209130218732143,0.5555695301570199,4564,2448,1119.0,2482,1873,2116,3445.0,2082,2691
YGL146C,0,0,1.0206606522827093,0.8025099787573107,4565,4254,3930.0,4215,2379,311,635.0,350,2186
YPR116W,0,1,1.0205266467423852,0.8796667270327448,4566,4432,5335.0,2845,1047,134,-769.0,1721,3519
YPL149W,-1,1,1.0205213983437258,1.0568565191790598,4567,4042,3154.0,2283,3344,525,1413.0,2284,1223
YLR411W,-1,-1,1.020247867252834,0.7664134558537918,4568,4069,2143.0,2294,2904,499,2425.0,2274,1664
YOL135C,-1,-1,1.0201469180425127,0.4757109465511904,4569,2080,1329.0,3417,5040,2489,3240.0,1152,-471
YGR055W,-1,-1,1.0199260895926796,0.791723282941853,4570,3024,3183.0,4707,4507,1546,1387.0,-137,63
YLR357W,-1,-1,1.0198953112888478,0.8390023362957146,4571,2097,1842.0,1991,1187,2474,2729.0,2580,3384
YMR247W-A,0,-1,1.0198410408582517,0.9282082353553145,4572,4847,5997.0,2707,2571,-275,-1425.0,1865,2001
YOR032W-A,0,-1,1.0198410408582517,0.9282082353553145,4573,4744,6017.0,2702,2566,-171,-1444.0,1871,2007
YDL160C-A,0,-1,1.0198410408582517,0.9282082353553145,4574,5910,5899.0,2604,2469,-1336,-1325.0,1970,2105
YGL041C-B,0,-1,1.0198410408582517,0.9282082353553145,4575,4713,5919.0,2634,2498,-138,-1344.0,1941,2077
YLR162W,0,0,1.0193144269287586,0.9117850557476426,4576,5416,5441.0,2756,2755,-840,-865.0,1820,1821
YPL157W,-1,-1,1.0189744306360176,0.7099667397434729,4577,993,4169.0,4752,4560,3584,408.0,-175,17
YMR246W,-1,-1,1.0185957344884644,0.7636429149072593,4579,2948,4223.0,2060,1292,1631,356.0,2519,3287
YBR154C,-1,-1,1.018222835494908,0.45075601156822576,4580,414,3569.0,1178,1091,4166,1011.0,3402,3489
YDR362C,-1,-1,1.017780290124659,0.6497013410658122,4581,3297,1726.0,3950,4045,1284,2855.0,631,536
YDR132C,0,0,1.0176714044845032,0.9031439551380595,4582,4307,3669.0,3212,1959,275,913.0,1370,2623
YGL254W,-1,-1,1.0171680737755255,0.8116021592124275,4584,2668,3634.0,4453,4078,1916,950.0,131,506
YLR264C-A,0,0,1.0167950686223493,0.9400049960917066,4585,4590,5614.0,3624,2637,-5,-1029.0,961,1948
YIL030C,-1,-1,1.0166271554674218,0.7990502190223345,4586,1693,2305.0,3283,1823,2893,2281.0,1303,2763
YPL024W,-1,-1,1.0163661796532706,0.7242670887430251,4587,3693,1817.0,363,333,894,2770.0,4224,4254
YNL186W,-1,-1,1.0162883116055035,0.5401166001832677,4588,612,3813.0,4816,3835,3976,775.0,-228,753
YGL131C,-1,-1,1.0159941958096212,0.743169713032518,4589,4617,3168.0,1214,827,-28,1421.0,3375,3762
YOR190W,-1,-1,1.0152259793377922,0.8287970348989399,4590,4116,4806.0,3096,3101,474,-216.0,1494,1489
YOR224C,-1,-1,1.014974767977963,0.5513121694748084,4592,814,3646.0,4874,5214,3778,946.0,-282,-622
YDR488C,-1,-1,1.0145612178136132,0.6513812203100602,4594,3637,4368.0,656,670,957,226.0,3938,3924
YLR346C,0,0,1.0139112102235863,0.804840404918164,4595,2862,4187.0,2056,1467,1733,408.0,2539,3128
YMR179W,-1,-1,1.0137127968343254,0.678766341674838,4596,2574,3525.0,5152,5216,2022,1071.0,-556,-620
YDR144C,-1,-1,1.0135848160587742,0.6378858569498878,4597,1309,3921.0,4855,2310,3288,676.0,-258,2287
YLR265C,-1,-1,1.0132643774062573,0.5275343074718922,4598,2632,2699.0,4040,3814,1966,1899.0,558,784
YGR260W,-1,-1,1.0132470003100569,0.7335078761377205,4599,3867,1616.0,2297,2906,732,2983.0,2302,1693
YDR452W,-1,-1,1.012687154582696,0.5871826103474708,4600,436,573.0,1931,1846,4164,4027.0,2669,2754
YOL002C,-1,-1,1.012525853773434,1.0389479609994434,4601,1970,3654.0,1515,1010,2631,947.0,3086,3591
YKL049C,-1,-1,1.012318142093049,0.6610101505760274,4602,3098,2154.0,3148,4671,1504,2448.0,1454,-69
YNL072W,-1,-1,1.0121676905114136,0.6356681428698551,4603,2764,2388.0,3489,2620,1839,2215.0,1114,1983
YOR380W,-1,-1,1.011705747621502,0.6468842645635225,4604,2147,2837.0,2509,3351,2457,1767.0,2095,1253
YLR274W,-1,-1,1.0116906915819217,0.7607869401356943,4605,2246,1212.0,3605,4996,2359,3393.0,1000,-391
YOR091W,-1,-1,1.0115799009799957,0.4741212741290516,4606,1878,4662.0,5062,3717,2728,-56.0,-456,889
YOR298W,-1,-1,1.0115557706240053,0.912696262330015,4607,2797,5165.0,2732,2750,1810,-558.0,1875,1857
YIL008W,-1,-1,1.0113724810322244,0.7061126135271252,4608,1963,4381.0,2049,1635,2645,227.0,2559,2973
YFR028C,-1,1,1.0112712243516109,0.609050586630717,4609,3783,1995.0,4536,3606,826,2614.0,73,1003
YPL067C,0,0,1.0112153121275815,0.8660196270469793,4610,5738,3233.0,1618,983,-1128,1377.0,2992,3627
YPL190C,-1,-1,1.0108656526771849,0.9111020424239086,4611,1297,1965.0,4882,5350,3314,2646.0,-271,-739
YBR002C,-1,-1,1.0099953429516917,0.7597564167171295,4612,858,2774.0,938,924,3754,1838.0,3674,3688
YDR507C,-1,-1,1.0095757359783806,0.4563850114668824,4613,3022,3838.0,4107,4396,1591,775.0,506,217
YKL098W,0,0,1.009402676122988,0.9458879775750622,4614,4485,854.0,2494,3915,129,3760.0,2120,699
YBR098W,-1,-1,1.0093919550051946,0.9293993340072944,4615,3418,4193.0,5562,4845,1197,422.0,-947,-230
